arxiv_id	title	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.03509	BFORE: Butterfly-Firefly Optimized Retinex Enhancement for Low-Light Image Quality Improvement	pre_denominator_closure	SF-2026-ARXIV-2605-03509	问题/机制：BFORE: Butterfly-Firefly Optimized Retinex Enhancement for Low-Light Image Quality Improvement 以“An ablation study confirms that the hybrid BOA+FA strategy significantly outperforms each optimizer in isolation, and a scalability analysis at three evaluation budgets shows that the structured optimizer significantly outperforms uniform random sampling once compute is available (p…”处理其论文内任务；证据边界为“Processing time is 3-6 minutes per image on CPU, suitable for offline applications.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03510	Rational Communication Shapes Morphological Composition	pre_denominator_closure	SF-2026-ARXIV-2605-03510	问题/机制：Rational Communication Shapes Morphological Composition 以“Here we show, within the Rational Speech Act (RSA) framework (Frank &amp; Goodman, 2012; Goodman &amp; Frank, 2016) using a time-indexed lexicon constructed from Corpus of Historical American English (COHA) and Corpus of Contemporary American English (COCA), that…”处理其论文内任务；证据边界为“Models integrating semantic informativeness with production cost outperform semantic-only and cost-only baselines on Mean Reciprocal Rank (MRR) and top-k accuracy (Acc@k), with the advantage of the Pragmatic Speaker model ($S_1$) over the semantic-only baseline growing as the candidate…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03511	Meta-Inverse Physics-Informed Neural Networks for High-Dimensional Ordinary Differential Equations	pre_denominator_closure	SF-2026-ARXIV-2605-03511	问题/机制：Meta-Inverse Physics-Informed Neural Networks for High-Dimensional Ordinary Differential Equations 以“In this paper, we propose a meta-inverse physics-informed neural network (MI-PINN) that reformulates inverse modeling as a two-stage meta-learning problem.”处理其论文内任务；证据边界为“We demonstrate the effectiveness of MI-PINN on whole-body physiologically based pharmacokinetic (PBPK) models with up to 33 coupled ODEs, using paracetamol and theophylline under intravenous and oral dosing scenarios.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03512	Brainrot: Deskilling and Addiction are Overlooked AI Risks	pre_denominator_closure	SF-2026-ARXIV-2605-03512	问题/机制：Brainrot: Deskilling and Addiction are Overlooked AI Risks 以“The scope of AI safety and alignment work in generative artificial intelligence (GenAI) has so far mostly been limited to harms related to: (a) discrimination and hate speech, (b) harmful/inappropriate (violent, sexual, illegal) content, (c) information hazards, and…”处理其论文内任务；证据边界为“Examples include deskilling associated with cognitive offloading and the atrophy of critical thinking as a result of over-reliance on GenAI systems, and addiction associated with attachment and dependence on GenAI systems.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03514	Revisiting Graph-Tokenizing Large Language Models: A Systematic Evaluation of Graph Token Understanding	pre_denominator_closure	SF-2026-ARXIV-2605-03514	问题/机制：Revisiting Graph-Tokenizing Large Language Models: A Systematic Evaluation of Graph Token Understanding 以“In this paper, we challenge this belief: \textit{Do GTokenLLMs fully understand graph tokens in the natural-language embedding space?} Motivated by this question, we formalize a unified framework for GTokenLLMs and propose an evaluation pipeline, \textbf{GTEval}, to assess graph-token…”处理其论文内任务；证据边界为“They exhibit over-sensitivity or over-insensitivity to instruction changes, and rely heavily on text for reasoning; (2) Although graph tokens preserve task-relevant graph information and receive attention across LLM layers, their utilization varies across models and instruction variants; (3)…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03517	Understanding Self-Supervised Learning via Latent Distribution Matching	pre_denominator_closure	SF-2026-ARXIV-2605-03517	问题/机制：Understanding Self-Supervised Learning via Latent Distribution Matching 以“Leveraging LDM, we derive a nonlinear, sampling-free Bayesian filtering model with a Kalman-based predictor for high-dimensional timeseries.”处理其论文内任务；证据边界为“Overall, LDM clarifies the assumptions behind established SSL methods and provides principled guidance for developing new approaches.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03520	Parametrizing Convex Sets Using Sublinear Neural Networks	pre_denominator_closure	SF-2026-ARXIV-2605-03520	问题/机制：Parametrizing Convex Sets Using Sublinear Neural Networks 以“We propose a neural parameterization of convex sets by learning sublinear (positively homogeneous and convex) functions.”处理其论文内任务；证据边界为“Empirically, we demonstrate the method on shape optimization and inverse design tasks, achieving accurate reconstruction of target shapes.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03534	SURE-RAG: Sufficiency and Uncertainty-Aware Evidence Verification for Selective Retrieval-Augmented Generation	retained	SF-2026-ARXIV-2605-03534	evidence sufficiency is a set-level claim contract over coverage, relation, conflict and uncertainty, not independent passage relevance	AGENT-RAG	deep_complete	verified	No Change — Existing Coverage
2605.03537	A Skill-Based AI Agentic Pipeline for Library of Congress Subject Indexing	pre_denominator_closure	SF-2026-ARXIV-2605-03537	问题/机制：A Skill-Based AI Agentic Pipeline for Library of Congress Subject Indexing 以“This paper presents a modular AI agentic skill pipeline for automating subject indexing with Library of Congress Subject Headings (LCSH).”处理其论文内任务；证据边界为“Results demonstrate strong conceptual alignment with professional subject indexing practice, with notable differences in specificity, subdivision practice, and the agent's adherence to the 2026 LC policy discontinuing form subdivisions in favor of LCGFT 655 fields.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03541	Cosmodoit: A Python Package for Adaptive, Efficient Pipelining of Feature Extraction from Performed Music	pre_denominator_closure	SF-2026-ARXIV-2605-03541	问题/机制：Cosmodoit: A Python Package for Adaptive, Efficient Pipelining of Feature Extraction from Performed Music 以“To address this problem, we present Cosmodoit, a novel Python package designed to streamline feature extraction from performed music.”处理其论文内任务；证据边界为“By accommodating algorithms implemented in multiple languages and allowing parameter tuning for consistent feature extraction, Cosmodoit provides a versatile and practical tool for both research and development in music performance analysis.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03542	Random test functions, $H^{-1}$ norm equivalence, and stochastic variational physics-informed neural networks	pre_denominator_closure	SF-2026-ARXIV-2605-03542	问题/机制：Random test functions, $H^{-1}$ norm equivalence, and stochastic variational physics-informed neural networks 以“As a proof of concept, we present numerical experiments on eight challenging second-order linear elliptic problems spanning high-frequency and multi-scale solutions, indefinite operators, variable coefficients, and non-standard domains, in which SV-PINNs consistently and significantly outperform standard PINNs, recovering…”处理其论文内任务；证据边界为“We prove that the $H^{-1}$ norm of any functional is equivalent to its expected squared evaluation against a random test function whose probability distribution depends only on the domain.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03544	DALPHIN: Benchmarking Digital Pathology AI Copilots Against Pathologists on an Open Multicentric Dataset	pre_denominator_closure	SF-2026-ARXIV-2605-03544	问题/机制：DALPHIN: Benchmarking Digital Pathology AI Copilots Against Pathologists on an Open Multicentric Dataset 以“Foundation models with visual question answering capabilities for digital pathology are emerging.”处理其论文内任务；证据边界为“Data, methods, and the evaluation platform are accessible through dalphin.grand-challenge.org.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03546	ProgramBench: Can Language Models Rebuild Programs From Scratch?	pre_denominator_closure	SF-2026-ARXIV-2605-03546	问题/机制：ProgramBench: Can Language Models Rebuild Programs From Scratch? 以“We therefore introduce ProgramBench to measure the ability of software engineering agents to develop software holisitically.”处理其论文内任务；证据边界为“End-to-end behavioral tests are generated via agent-driven fuzzing, enabling evaluation without prescribing implementation structure.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03547	Erase Persona, Forget Lore: Benchmarking Multimodal Copyright Unlearning in Large Vision Language Models	pre_denominator_closure	SF-2026-ARXIV-2605-03547	问题/机制：Erase Persona, Forget Lore: Benchmarking Multimodal Copyright Unlearning in Large Vision Language Models 以“To address this critical gap, we introduce the CoVUBench benchmark, the first framework specifically designed for evaluating copyright content unlearning in LVLMs.”处理其论文内任务；证据边界为“Current evaluation methods often lack robustness or fail to capture the nuances of cross-modal concept erasure.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03548	PerFlow: Physics-Embedded Rectified Flow for Efficient Reconstruction and Uncertainty Quantification of Spatiotemporal Dynamics	pre_denominator_closure	SF-2026-ARXIV-2605-03548	问题/机制：PerFlow: Physics-Embedded Rectified Flow for Efficient Reconstruction and Uncertainty Quantification of Spatiotemporal Dynamics 以“To this end, we propose PerFlow, a Physics-embedded rectified Flow for efficient sparse reconstruction and uncertainty quantification of spatiotemporal dynamics.”处理其论文内任务；证据边界为“Experiments on various PDE systems demonstrate competitive reconstruction accuracy with sound physics consistency, while enabling efficient conditional sampling (e.g., 50 steps) and up to 320x faster inference than 2000-step guided diffusion baselines.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03555	MILE: Mixture of Incremental LoRA Experts for Continual Semantic Segmentation across Domains and Modalities	pre_denominator_closure	SF-2026-ARXIV-2605-03555	问题/机制：MILE: Mixture of Incremental LoRA Experts for Continual Semantic Segmentation across Domains and Modalities 以“We introduce Mixture of Incremental LoRA Experts (MILE), a modular and parameter-efficient framework for continual segmentation across both domains and modalities.”处理其论文内任务；证据边界为“Across domain- and modality-incremental benchmarks, MILE achieves strong performance while ensuring better stability, plasticity, and scalability.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03560	Enhance the after-discharge mortality rate prediction via learning from the medical notes	pre_denominator_closure	SF-2026-ARXIV-2605-03560	问题/机制：Enhance the after-discharge mortality rate prediction via learning from the medical notes 以“Furthermore, we propose the Deep Neural Network(DNN) model with 'pooling' mechanism to enhance the mortality prediction.”处理其论文内任务；证据边界为“Based on the experimental results, we demonstrate that the proposed model outperforms the traditional machine learning models like the tree-based models.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03561	Enhancing Performance Insight at Scale: A Heterogeneous Framework for Exascale Diagnostics	retained	SF-2026-ARXIV-2605-03561	exascale diagnostic analysis must separate telemetry ingestion, GPU-parallel analysis and presentation so monitoring overhead scales below the workload being observed	PLATFORM-MONITORING	deep_complete	verified	No Change — Existing Coverage
2605.03562	HeadQ: Model-Visible Distortion and Score-Space Correction for KV-Cache Quantization	retained	SF-2026-ARXIV-2605-03562	KV quantization error must be measured in attention-visible score/readout coordinates rather than raw storage MSE, with distinct K and V operators	INFER-KV-CACHE	deep_complete	verified	Integrate
2605.03566	Lifting to tensors when compiling scientific computing workloads for AI Engines	retained	SF-2026-ARXIV-2605-03566	compiler lowering to an AI Engine needs tensor-level intermediate structure before hardware-specific mapping; source compatibility is obtained by changing the compiler owner, not by hiding data-movement constraints	INFER-TENSORRT-LLM	deep_complete	verified	No Change — Existing Coverage
2605.03569	Dynamic Hypergame for Task Assignment in Multi-platform Mobile Crowdsensing Under Incomplete Information	pre_denominator_closure	SF-2026-ARXIV-2605-03569	问题/机制：Dynamic Hypergame for Task Assignment in Multi-platform Mobile Crowdsensing Under Incomplete Information 以“While most existing studies assume a single MCSP, practical deployments involve multiple competing MCSPs that simultaneously propose task offers to MUs, and MUs accept offers that maximize their revenue.”处理其论文内任务；证据边界为“Extensive simulations show that PACMAB consistently outperforms the benchmarks by completing at least 41% more tasks without assuming complete information.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03570	Disentangling Shared and Task-Specific Representations from Multi-Modal Clinical Data	pre_denominator_closure	SF-2026-ARXIV-2605-03570	问题/机制：Disentangling Shared and Task-Specific Representations from Multi-Modal Clinical Data 以“To address this, we propose a multi-task framework built on a unified Transformer for multimodal fusion, augmented with Orthogonal Task Decomposition (OrthTD) to split patient representations into shared and task-specific subspaces and impose a geometric orthogonality constraint to…”处理其论文内任务；证据边界为“These results suggest that enforcing non-redundant shared and task-specific representations can improve multi-outcome prediction from multimodal clinical data.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03571	PatRe: A Full-Stage Office Action and Rebuttal Generation Benchmark for Patent Examination	pre_denominator_closure	SF-2026-ARXIV-2605-03571	问题/机制：PatRe: A Full-Stage Office Action and Rebuttal Generation Benchmark for Patent Examination 以“In this paper, we introduce PatRe, the first benchmark that models the full patent examination lifecycle, including Office Action generation and applicant rebuttal.”处理其论文内任务；证据边界为“PatRe comprises 480 real-world cases and supports both oracle and retrieval-simulated evaluation settings.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03573	Local-Time Riemannian Score Matching on the Quantum Pure-State Manifold	pre_denominator_closure	SF-2026-ARXIV-2605-03573	问题/机制：Local-Time Riemannian Score Matching on the Quantum Pure-State Manifold 以“Score-based diffusion can be defined intrinsically on the manifold of quantum pure states, $\mathbb{CP}^{d-1}$ with the Fubini--Study metric, but no closed-form transition density is available, so the score must be supervised by a local-time teacher taken from the…”处理其论文内任务；证据边界为“We then bound what the approximation costs by replacing it with the exact heat kernel of $\mathbb{CP}^{d-1}$, computable up to complex dimension seven, where the local-time teacher loses a factor of $1.2$ to $2.7$.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03574	Long-Range Correlation in Code Commit Dynamics as a Novel Indicator of Software Product Stability: A Detrended Fluctuation Analysis Study	pre_denominator_closure	SF-2026-ARXIV-2605-03574	问题/机制：Long-Range Correlation in Code Commit Dynamics as a Novel Indicator of Software Product Stability: A Detrended Fluctuation Analysis Study 以“This work proposes the fractal scaling exponent alpha, estimated via Detrended Fluctuation Analysis (DFA) on the unaggregated time series of lines of code added per commit event in a software repository, as a novel process-level indicator of software…”处理其论文内任务；证据边界为“This result can be situated in the broader literature on fractality in human creative production, discuss methodological limitations, and outline a research programme for deploying alpha as a continuous code-health indicator in version-control pipelines.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03578	Expanding functional protein sequence space using high entropy generative models	pre_denominator_closure	SF-2026-ARXIV-2605-03578	问题/机制：Expanding functional protein sequence space using high entropy generative models 以“Here, we investigate this relationship using the Chorismate Mutase enzyme family as a model system.”处理其论文内任务；证据边界为“Despite this functional equivalence, we demonstrate that the meDCA model samples a viable sequence space that is more than fifteen orders of magnitude larger than its low-entropy counterparts.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03581	ZK-Value: A Practical Zero-Knowledge System for Verifiable Data Valuation	pre_denominator_closure	SF-2026-ARXIV-2605-03581	问题/机制：ZK-Value: A Practical Zero-Knowledge System for Verifiable Data Valuation 以“We present ZK-Value, a practical, end-to-end ZK data-valuation system.”处理其论文内任务；证据边界为“Evaluated across 12 standard datasets, ZK-Value delivers valuation quality on par with state-of-the-art baselines (within 0.033 AUROC of exact KNN-Shapley), while generating proofs in seconds to minutes and outperforming specialized ZK baselines by 12.6x to 68.1x in proving…”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03588	Cartan flow matching	pre_denominator_closure	SF-2026-ARXIV-2605-03588	问题/机制：Cartan flow matching 以“We introduce Cartan flow matching, a general framework for training flow matching models on Riemannian symmetric spaces, i.e.”处理其论文内任务；证据边界为“As an application, we showcase our framework on the real Grassmannians $ \operatorname{SO}(n) / \operatorname{SO}(k) \times \operatorname{SO}(n-k) $.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03590	AfriVox-v2: A Domain-Verticalized Benchmark for In-the-Wild African Speech Recognition	pre_denominator_closure	SF-2026-ARXIV-2605-03590	问题/机制：AfriVox-v2: A Domain-Verticalized Benchmark for In-the-Wild African Speech Recognition 以“Recent large language models (LLMs) show strong speech recognition and translation capabilities for high-resource languages.”处理其论文内任务；证据边界为“Our results expose the true generalization gap of modern speech models in specialized, noisy African contexts and provide a reliable blueprint for developers building localized voice AI.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03596	Workspace-Bench 1.0: Benchmarking AI Agents on Workspace Tasks with Large-Scale File Dependencies	retained	SF-2026-ARXIV-2605-03596	workspace-agent evaluation must preserve cross-file dependency state and score both reads and mutations against a real workspace graph rather than treating files as independent prompt attachments	PLATFORM-EVALUATION-SYSTEM	deep_complete	verified	Integrate
2605.03598	Unifying Dynamical Systems and Graph Theory to Mechanistically Understand Computation in Neural Networks	pre_denominator_closure	SF-2026-ARXIV-2605-03598	问题/机制：Unifying Dynamical Systems and Graph Theory to Mechanistically Understand Computation in Neural Networks 以“Here, we show that the spatial and temporal function of recurrent neural networks (RNNs) trained on hierarchically modular tasks can be recovered by modelling the network as a graph and analysing the multi-hop pathways between input and output…”处理其论文内任务；证据边界为“Together, our results identify multi-hop communication as a key principle linking structure to function in recurrent networks, and suggest that sparsity should be defined over functional pathways rather than individual parameters.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03601	Most ReLU Networks Admit Identifiable Parameters	pre_denominator_closure	SF-2026-ARXIV-2605-03601	问题/机制：Most ReLU Networks Admit Identifiable Parameters 以“We study the realization map of deep ReLU networks, focusing on when a function determines its parameters up to scaling and permutation.”处理其论文内任务；证据边界为“Our main result shows that for every architecture whose input and hidden layers have width at least two, there exists an open set of identifiable parameters.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03604	Multi-Agent Strategic Games with LLMs	pre_denominator_closure	SF-2026-ARXIV-2605-03604	问题/机制：Multi-Agent Strategic Games with LLMs 以“This paper asks whether large language models (LLMs) can be used to study the strategic foundations of conflict and cooperation.”处理其论文内任务；证据边界为“LLM-based experiments offer a scalable, transparent, and replicable approach to probing theoretical mechanisms.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03609	Where Paths Split: Localized, Calibrated Control of Moral Reasoning in Large Language Models	pre_denominator_closure	SF-2026-ARXIV-2605-03609	问题/机制：Where Paths Split: Localized, Calibrated Control of Moral Reasoning in Large Language Models 以“We study inference-time steering toward a desired ethical framework while preserving general competence.”处理其论文内任务；证据边界为“We find that this intervention alone increases targeted ethical-framework reasoning.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03610	deSEO: Physics-Aware Dataset Creation for High-Resolution Satellite Image Shadow Removal	pre_denominator_closure	SF-2026-ARXIV-2605-03610	问题/机制：deSEO: Physics-Aware Dataset Creation for High-Resolution Satellite Image Shadow Removal 以“We address this gap with deSEO, a geometry-aware and physics-informed methodology that, to the best of our knowledge, is the first to derive paired supervision for satellite shadow removal from the S-EO shadow detection dataset through a fully…”处理其论文内任务；证据边界为“deSEO therefore provides the first reproducible, geometry-aware paired dataset and baseline for shadow removal in satellite Earth observation.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03614	Uncertainty Estimation in Instance Segmentation of Affordances via Bayesian Visual Transformers	pre_denominator_closure	SF-2026-ARXIV-2605-03614	问题/机制：Uncertainty Estimation in Instance Segmentation of Affordances via Bayesian Visual Transformers 以“We present a model for instance segmentation of affordances by adopting sample-based and ensembles approaches for uncertainty estimation.”处理其论文内任务；证据边界为“Our results show that the global consensus of multiple sub-networks of Bayesian models improve deterministic networks due to a better mask refinement and generalization.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03615	PriorNet: Prior-Guided Engagement Estimation from Face Video	pre_denominator_closure	SF-2026-ARXIV-2605-03615	问题/机制：PriorNet: Prior-Guided Engagement Estimation from Face Video 以“We present PriorNet, a prior-guided framework that injects task-relevant priors at three stages of the pipeline: preprocessing, model adaptation, and objective design.”处理其论文内任务；证据边界为“We evaluate PriorNet on EngageNet, DAiSEE, DREAMS, and PAFE using each dataset's native evaluation protocol.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03618	BIT.UA-AAUBS at ArchEHR-QA 2026: Evaluating Open-Source and Proprietary LLMs via Prompting in Low-Resource QA	pre_denominator_closure	SF-2026-ARXIV-2605-03618	问题/机制：BIT.UA-AAUBS at ArchEHR-QA 2026: Evaluating Open-Source and Proprietary LLMs via Prompting in Low-Resource QA 以“GDPR), we investigate the capabilities of Large Language Models (LLMs) without weight updates.”处理其论文内任务；证据边界为“Our results demonstrate that while proprietary models exhibit strong resilience to prompt variations, domain-adapted open-source models (such as MedGemma 3 27B) achieve highly competitive performance when paired with the right prompt.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03619	The Infinite Mutation Engine? Measuring Polymorphism in LLM-Generated Offensive Code	pre_denominator_closure	SF-2026-ARXIV-2605-03619	问题/机制：The Infinite Mutation Engine? Measuring Polymorphism in LLM-Generated Offensive Code 以“These results show that a single commercial LLM can cheaply generate large populations of behaviorally equivalent yet structurally diverse payloads, facilitating the evasion of signature-based detection rules and similarity-based clustering.”处理其论文内任务；证据边界为“These results show that a single commercial LLM can cheaply generate large populations of behaviorally equivalent yet structurally diverse payloads, facilitating the evasion of signature-based detection rules and similarity-based clustering.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.03620	Leveraging Code Automorphisms for Improved Syndrome-Based Neural Decoding	pre_denominator_closure	SF-2026-ARXIV-2605-03620	问题/机制：Leveraging Code Automorphisms for Improved Syndrome-Based Neural Decoding 以“In this paper, we show how to leverage code automorphisms to enhance the ability of existing SBND models to learn and generalize through data augmentation during training and inference.”处理其论文内任务；证据边界为“As a result, for the short high-rate codes considered, we obtain models that closely approach MLD performance using small datasets and proper training.”。分母前闭合：该结果仍绑定上述数据、对象或局部方法，没有改变跨 workload 的 state/data/control ownership、evaluation/release contract，也未构成对当前 Books 设计判断的反例；若后续 artifact 证明这些系统边界发生变化则重开。		identity_date_closed	verified	Rejected — Below Candidate Denominator
