arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.17345	SF-2026-ARXIV-2605-17345	VoxShield: Protecting 3D Medical Datasets from Unauthorized Training via Frequency-Aware Inter-Slice Disruption	pre_denominator_closure	`VoxShield: Protecting 3D Medical Datasets from Unauthorized Training via Frequency-Aware Inter-Slice Disruption` 针对 To bridge this gap, we propose VoxShield, a UE framework that explicitly targets the volumetric inductive biases of 3D networks.；摘要证据边界为 Experiments on BraTS19 and FLARE21 demonstrate that VoxShield successfully degrades 3D segmentation performance, reducing the DSC from 80.0% to near 0.0% and from 88.6% to 6.8%, respectively.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17347	SF-2026-ARXIV-2605-17347	Position: Age Estimation Models Do Not Process Biometric Data	pre_denominator_closure	`Position: Age Estimation Models Do Not Process Biometric Data` 针对 This position paper provides empirical evidence: 14 models evaluated across 3 face verification benchmarks show age estimators fall orders of magnitude short of identification thresholds.；摘要证据边界为 This position paper provides empirical evidence: 14 models evaluated across 3 face verification benchmarks show age estimators fall orders of magnitude short of identification thresholds.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17348	SF-2026-ARXIV-2605-17348	"Taming ""Zombie'' Agents: A Markov State-Aware Framework for Resilient Multi-Agent Evolution"	pre_denominator_closure	"`Taming ""Zombie'' Agents: A Markov State-Aware Framework for Resilient Multi-Agent Evolution` 针对 In this paper, we propose AgentRevive, a Markov state-aware framework for resilient multi-agent evolution.；摘要证据边界为 Extensive experiments on general reasoning, domain-specific, and hallucination challenge tasks show that our method consistently outperforms strong baselines and significantly reduces token consumption through state-aware agent scheduling.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。"	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17349	SF-2026-ARXIV-2605-17349	Wi-Fi HaLow (IEEE 802.11ah) for Long-Range Monitoring Links: Point-to-Point NLoS/LoS and LoS Mesh Field Characterization	pre_denominator_closure	`Wi-Fi HaLow (IEEE 802.11ah) for Long-Range Monitoring Links: Point-to-Point NLoS/LoS and LoS Mesh Field Characterization` 针对 Monitoring deployments often require reliable long-range wireless links to intermittently upload sensor logs and short video snapshots.；摘要证据边界为 The measurements reveal (a) a clear bandwidth--range tradeoff and an NLoS coverage boundary around $\sim$120 m, (b) gradual throughput decay under LoS up to 814 m in single-hop with 0.15 Mbps at the farthest…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17352	SF-2026-ARXIV-2605-17352	AMATA: Adaptive Multi-Agent Trajectory Alignment for Knowledge-Intensive Question Answering	pre_denominator_closure	`AMATA: Adaptive Multi-Agent Trajectory Alignment for Knowledge-Intensive Question Answering` 针对 To address this, we propose AMATA, an Adaptive Multi-Agent Trajectory Alignment framework that dynamically integrates external knowledge to improve response interpretability and factual grounding.；摘要证据边界为 Empirical results show that AMATA consistently outperforms baseline approaches, knowledge-augmented frameworks, and LLM-based trajectory systems on five established knowledge-intensive QA benchmarks.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17354	SF-2026-ARXIV-2605-17354	GeoHand: Unlocking Prior Geometry Knowledge for Monocular 3D Hand Reconstruction	pre_denominator_closure	`GeoHand: Unlocking Prior Geometry Knowledge for Monocular 3D Hand Reconstruction` 针对 To bridge this gap, we propose GeoHand, a novel framework that unlocks high-quality geometric priors from a frozen foundational monocular geometry estimator (MoGe2).；摘要证据边界为 By combining global geometric disambiguation with local refinement in a unified pipeline, GeoHand achieves state-of-the-art performance on FreiHAND, DexYCB, and HO3Dv3, especially under severe occlusions and hand-object interactions.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17355	SF-2026-ARXIV-2605-17355	HyperPersona: A Multi-Level Hypergraph Framework for Text-Based Automatic Personality Prediction	pre_denominator_closure	`HyperPersona: A Multi-Level Hypergraph Framework for Text-Based Automatic Personality Prediction` 针对 To address this, we propose HyperPersona, a framework that explicitly models the hierarchical organization of text (document, sentence, and word) through hypergraph structure, where a document and its sentences are represented as hyperedges, and the words are represented as nodes, enabling joint modeling of…；摘要证据边界为 Experiments on the Big Five personality dimensions show that, while relying solely on text, HyperPersona effectively integrates multi-level linguistic cues, achieving superior performance compared to state-of-the-art baselines.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17356	SF-2026-ARXIV-2605-17356	UniPPTBench: A Unified Benchmark for Presentation Generation Across Diverse Input Settings	pre_denominator_closure	`UniPPTBench: A Unified Benchmark for Presentation Generation Across Diverse Input Settings` 针对 We present UniPPTBench, a unified benchmark for presentation generation across four representative input settings: vague-prompt, long-document, multimodal-document, and multi-source generation.；摘要证据边界为 Consequently, the field lacks a unified benchmark and a scenario-aware evaluation framework for faithfully diagnosing presentation-generation systems across diverse real-world settings.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17357	SF-2026-ARXIV-2605-17357	Dual-Diffusional Generative Fashion Recommendation	pre_denominator_closure	`Dual-Diffusional Generative Fashion Recommendation` 针对 To address these limitations, we propose DualFashion, a Dual-Diffusional Generative Fashion Recommendation Architecture that jointly models image and text modalities for personalized and explainable recommendation.；摘要证据边界为 However, existing methods primarily rely on implicit visual embeddings from historical interactions, which often contain preference-irrelevant information and result in insufficient user behavior modeling.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17358	SF-2026-ARXIV-2605-17358	Loaded Dice: Solving the Non-Selection Problem for Scalable Probabilistic RowHammer Defense	pre_denominator_closure	`Loaded Dice: Solving the Non-Selection Problem for Scalable Probabilistic RowHammer Defense` 针对 This fixed-rate scaling reduces effective memory bandwidth even when no attack is present.；摘要证据边界为 PrISM is open-sourced at https://github.com/STAR-Laboratory/prism.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17359	SF-2026-ARXIV-2605-17359	Learning Transferable Topology Priors for Multi-Agent LLM Collaboration Across Domains	pre_denominator_closure	`Learning Transferable Topology Priors for Multi-Agent LLM Collaboration Across Domains` 针对 We propose TopoPrior, a framework for learning transferable topology priors for multi-agent LLM collaboration across domains.；摘要证据边界为 Experiments on multi-domain reasoning benchmarks show that TopoPrior consistently improves several heterogeneous topology-evolution backbones while reducing online inference-time token usage, with only modest additional trainable parameters.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17360	SF-2026-ARXIV-2605-17360	Omni-DuplexEval: Evaluating Real-time Duplex Omni-modal Interaction	pre_denominator_closure	`Omni-DuplexEval: Evaluating Real-time Duplex Omni-modal Interaction` 针对 To address this gap, we propose Omni-DuplexEval, a benchmark for systematically evaluating real-time duplex interaction.；摘要证据边界为 While recent work has started to explore real-time duplex MLLMs, there is still no comprehensive benchmark or automatic evaluation method for this setting.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17361	SF-2026-ARXIV-2605-17361	MasFACT: Continual Multi-Agent Topology Learning via Geometry-Aware Posterior Transfer	pre_denominator_closure	`MasFACT: Continual Multi-Agent Topology Learning via Geometry-Aware Posterior Transfer` 针对 We identify a previously underexplored failure mode, \emph{topology forgetting}, in which adapting to new tasks shifts the topology generator away from communication structures required by earlier tasks.；摘要证据边界为 Experiments across class-, domain-, and task-level continual settings demonstrate that \textsc{MasFACT} consistently improves average accuracy while reducing topology forgetting compared to strong topology generation and replay-based baselines, and can be seamlessly integrated with different…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17362	SF-2026-ARXIV-2605-17362	Learning Fill-in Reduction Ordering via Graph Policy Optimization for Sparse Matrices	pre_denominator_closure	`Learning Fill-in Reduction Ordering via Graph Policy Optimization for Sparse Matrices` 针对 We propose a graph policy optimization method, modeling fill-ins from global and local views: both the policy and value networks use a multi-hop graph neural backbone to embed global fill-in; the policy further interacts with symbolic factorization over graphs to extract local, step-level fill-ins,…；摘要证据边界为 On the SuiteSparse Matrix Collection, our method achieves mean reductions of 29.3 in fill-ins and 31.3 in peak memory usage over state-of-the-art baselines.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17364	SF-2026-ARXIV-2605-17364	NewsLens: A Multi-Agent Framework for Adversarial News Bias Navigation	pre_denominator_closure	`NewsLens: A Multi-Agent Framework for Adversarial News Bias Navigation` 针对 We present NewsLens, a five-agent adversarial pipeline for structured news bias navigation.；摘要证据边界为 Center outlets show the highest mean Perspective Divergence Score (PDS: Qwen 0.907, Mistral 0.729 on Kashmir subset); conservative-framing outlets show the highest mean Manipulation Index (MI: 0.600 across both models).。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17365	SF-2026-ARXIV-2605-17365	Memory-Augmented Query Intent Understanding for Efficient Chat-based Image Retrieval	pre_denominator_closure	`Memory-Augmented Query Intent Understanding for Efficient Chat-based Image Retrieval` 针对 Different from traditional text-to-image retrieval tasks, chat-based image retrieval allows the human-interactive system to iteratively clarify and refine user intent through multi-round dialogue, thereby achieving more fine-grained retrieval results.；摘要证据边界为 Extensive experiments demonstrate that MAQIU achieves substantial performance gains while maintaining high computational efficiency, reducing dialogue encoding FLOPs by 86.4\% compared with the prior baseline ChatIR.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17366	SF-2026-ARXIV-2605-17366	Text-Guided Visual Representation Learning for Robust Multimodal E-Commerce Recommendation	pre_denominator_closure	`Text-Guided Visual Representation Learning for Robust Multimodal E-Commerce Recommendation` 针对 We propose Text-Guided Q-Former (TGQ-Former), a text-guided visual representation learning framework that leverages structured metadata as semantic guidance for visual token extraction while preserving complementary visual evidence.；摘要证据边界为 Experiments on large-scale, real-world e-commerce datasets with full-pool retrieval show that TGQ-Former consistently outperforms strong connector baselines and end-to-end MLLMs.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17367	SF-2026-ARXIV-2605-17367	Bridging Data Trials and Task Barriers: A Unified Framework for Sketch Biometric Identification	pre_denominator_closure	`Bridging Data Trials and Task Barriers: A Unified Framework for Sketch Biometric Identification` 针对 Different from existing cross-modality identification tasks (e.g., heterogeneous face recognition, sketch re-identification, etc.), we introduce a novel yet practical setting for these related identification tasks, named \textbf{sketch biometric identification}, which aims to continually train a unified model across different data domains, even diverse identification…；摘要证据边界为 To support the study of the mentioned sketch biometric identification, we built a new large-scale benchmark, SketchUnified-BioID, with several practical evaluation protocols.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17368	SF-2026-ARXIV-2605-17368	RadGenome-Anatomy: A Large-Scale Anatomy-Labeled Chest Radiograph Dataset via Physically Grounded Volumetric Projection	pre_denominator_closure	`RadGenome-Anatomy: A Large-Scale Anatomy-Labeled Chest Radiograph Dataset via Physically Grounded Volumetric Projection` 针对 To address these limitations, we introduce RadGenome-Anatomy, the largest anatomy-labeled chest radiograph dataset, containing over 10 million segmentation masks across 210 anatomical structures in 25,692 studies.；摘要证据边界为 As a result, each 2D mask represents the physically grounded projected footprint of a volumetrically defined structure.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17370	SF-2026-ARXIV-2605-17370	CBT-Audio: Evaluating Audio Language Models for Patient-Side Distress Intensity Estimation in CBT Session Recordings	pre_denominator_closure	`CBT-Audio: Evaluating Audio Language Models for Patient-Side Distress Intensity Estimation in CBT Session Recordings` 针对 We introduce CBT-Audio, a dataset for evaluating patient distress estimation from spoken CBT sessions with audio language models.；摘要证据边界为 Our results show that audio can provide useful information beyond text, especially when combined with transcripts.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17373	SF-2026-ARXIV-2605-17373	FML-bench: A Controlled Study of AI Research Agent Strategies from the Perspective of Search Dynamics	pre_denominator_closure	`FML-bench: A Controlled Study of AI Research Agent Strategies from the Perspective of Search Dynamics` 针对 We propose FML-Bench, a benchmark of 18 fundamental ML research tasks across 10 domains that separates agent strategy from execution infrastructure and defines 12 process-level behavioral metrics.；摘要证据边界为 Evaluating six representative agents, we find that: (1) strategy complexity alone does not guarantee strong performance: a simple greedy hill-climber nearly matches the best-performing tree-search agent, both well above the remaining agents; (2) our…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17374	SF-2026-ARXIV-2605-17374	Towards an Ontology for the Foundations of Software Languages	pre_denominator_closure	`Towards an Ontology for the Foundations of Software Languages` 针对 The notion of software languages subsumes programming languages, modeling languages, and yet many other types of languages used in software engineering.；摘要证据边界为 We leveraged GenAI to support ontology engineering (discovery, classification, linkage, completion, and transformation).。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17378	SF-2026-ARXIV-2605-17378	UPSim: UxNB Propagation Simulator for 3D Map-Driven FR3 Deployments	pre_denominator_closure	`UPSim: UxNB Propagation Simulator for 3D Map-Driven FR3 Deployments` 针对 We introduce UPSim (UxNB Propagation Simulator), a ray tracing-calibrated, semi-deterministic solution for spatially consistent FR3 air-to-ground propagation modeling in uncrewed aerial vehicle (UAV) networks.；摘要证据边界为 Calibration and validation against FR3 ray tracing data using the global 3D-GloBFP building dataset demonstrate that UPSim accurately reproduces empirical channel distributions.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17379	SF-2026-ARXIV-2605-17379	Learning Faster with Better Tokens: Parameter-Efficient Vocabulary Adaptation for Specialized Text Summarization	pre_denominator_closure	`Learning Faster with Better Tokens: Parameter-Efficient Vocabulary Adaptation for Specialized Text Summarization` 针对 To address this gap, we introduce a targeted parameter-efficient domain adaptation approach that combines vocabulary adaptation with pretraining for LLM-based text summarization.；摘要证据边界为 We evaluate our approach on Llama-3.1-8B and Qwen2.5-7B across legal and medical summarization tasks on a challenge-oriented evaluation protocol focused on expert-driven text and summaries which typically has higher concentration of over-fragmented Out-of-Vocabulary (OOV)…。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17380	SF-2026-ARXIV-2605-17380	ADR: An Agentic Detection System for Enterprise Agentic AI Security	pre_denominator_closure	`ADR: An Agentic Detection System for Enterprise Agentic AI Security` 针对 We present the Agentic AI Detection and Response (ADR) system, the first large-scale, production-proven enterprise framework for securing AI agents operating through the Model Context Protocol (MCP).；摘要证据边界为 On AgentDojo (public prompt injection benchmark), ADR detects all attacks with only three false alarms out of 93 tasks.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17382	SF-2026-ARXIV-2605-17382	QQJ: Quantifying Qualitative Judgment for Scalable and Human-Aligned Evaluation of Generative AI	pre_denominator_closure	`QQJ: Quantifying Qualitative Judgment for Scalable and Human-Aligned Evaluation of Generative AI` 针对 In this paper, we introduce Quantifying Qualitative Judgment (QQJ), a scalable and human-centric evaluation framework that explicitly bridges the gap between human judgment and automated assessment.；摘要证据边界为 The rapid progress of generative artificial intelligence has exposed fundamental limitations in existing evaluation methodologies, particularly for open-ended, creative, and human-facing tasks.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17390	SF-2026-ARXIV-2605-17390	NOETHER: A Constructive Framework for Metamorphic Pattern Discovery from Operator Algebras	pre_denominator_closure	`NOETHER: A Constructive Framework for Metamorphic Pattern Discovery from Operator Algebras` 针对 We propose a framework whose downstream step from program-induced operator algebra to MetaPattern set is mechanical and provable, while the upstream curation of the algebra is a stated empirical hypothesis with explicit scope precondition.；摘要证据边界为 Induction is relocated from per-program MR sampling to a per-domain algebraic layer; the downstream step is deductive and mechanical.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17392	SF-2026-ARXIV-2605-17392	PLC-BinX: A Cross-Platform Binary Code Analysis Framework for PLC Binaries	pre_denominator_closure	`PLC-BinX: A Cross-Platform Binary Code Analysis Framework for PLC Binaries` 针对 To resolve these challenges, we present PLC-BinX, a cross-platform BCA framework for PLC binaries.；摘要证据边界为 Experimental results show that PLC-BinX achieves 100.00% precision, recall, and F1 in toolchain prediction, and 51.43% precision, 49.38% recall, and 49.18% F1 in functionality prediction over 22 labels.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17393	SF-2026-ARXIV-2605-17393	Heterogeneous Information-Bottleneck Coordination Graphs for Multi-Agent Reinforcement Learning	pre_denominator_closure	`Heterogeneous Information-Bottleneck Coordination Graphs for Multi-Agent Reinforcement Learning` 针对 To address this, we propose Heterogeneous Information-Bottleneck Coordination Graphs (HIBCG), which learns a group-aware sparse graph in which both edge existence and message capacity are theoretically justified.；摘要证据边界为 We prove that the group-aligned prior strictly tightens the variational bound on topology learning, that the objective decomposes per group block, enabling differential edge control, and that capacity allocation follows a water-filling principle.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17398	SF-2026-ARXIV-2605-17398	MiniGPT: Rebuilding GPT from First Principles	pre_denominator_closure	`MiniGPT: Rebuilding GPT from First Principles` 针对 The aim is to rebuild the core GPT pipeline from first principles after studying the design of nanoGPT by Andrej Karpathy, while keeping the model and training code independently written in a single notebook.；摘要证据边界为 Instead, it documents a clear and reproducible implementation path from raw text to trained character-level generation, including design choices, training behavior, generation quality, and practical limitations.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17401	SF-2026-ARXIV-2605-17401	Send: Objects, History, and Transactions in a Single-Verb Kernel	pre_denominator_closure	`Send: Objects, History, and Transactions in a Single-Verb Kernel` 针对 We present a minimal kernel which makes them jointly compatible.；摘要证据边界为 Operator-adversarial deployments can be realized with a cryptographic compiler.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17403	SF-2026-ARXIV-2605-17403	Self-Supervised Learning for Sparse Matrix Reordering	pre_denominator_closure	`Self-Supervised Learning for Sparse Matrix Reordering` 针对 Finally, we introduce an end-max chain loss function to reduce the number of triplets whose predicted scores satisfy these inequalities.；摘要证据边界为 Experimental evaluations on the publicly available SuiteSparse matrix collection demonstrate the superiority of the proposed method in terms of both fill-in reduction and speedup in LU factorization time.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17404	SF-2026-ARXIV-2605-17404	Module Lattice Security (Part III): Structured CVP Distance on the Log-Unit Lattice	pre_denominator_closure	`Module Lattice Security (Part III): Structured CVP Distance on the Log-Unit Lattice` 针对 We then show that this target lies inside the Voronoi cell of the origin for $k\ge 4$.；摘要证据边界为 We then show that this target lies inside the Voronoi cell of the origin for $k\ge 4$.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17405	SF-2026-ARXIV-2605-17405	A Distribution Matching Approach to Neural Piano Transcription with Optimal Transport	pre_denominator_closure	`A Distribution Matching Approach to Neural Piano Transcription with Optimal Transport` 针对 We also propose a convolutional recurrent neural network (CRNN) with a harmonics-aware attention mechanism to capture the spectro-temporal dependencies inherent in music.Our experiments using the MAESTRO dataset showed that our method attained a state-of-the-art performance in onset detection.；摘要证据边界为 We confirmed the versatility of the OT loss in application to existing models.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.17406	SF-2026-ARXIV-2605-17406	Rethinking Side-Channel Analysis: Automated Discovery and Analysis of Side-Channel Leakage with LLM-Assisted Agents	pre_denominator_closure	`Rethinking Side-Channel Analysis: Automated Discovery and Analysis of Side-Channel Leakage with LLM-Assisted Agents` 针对 To address these questions, we present SCAgent, an automated framework for side-channel risk analysis.；摘要证据边界为 Our evaluation spans standard benchmarks such as foreground app and website fingerprinting, as well as newly identified sensitive in-app activities in popular applications.。逐项语义复核后，变化仍属于该 family 的单一任务、局部模型/优化器、专用数据集或 evaluator，未重新分配长期 state/data/control owner，也未改变跨层 SLO、release/evidence contract、恢复责任或旧方案共存条件，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
