source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-24348	2606.24348	core_daily_semantic_review_required	A Step Towards Inherently Interpretable Causal Machine Learning Models For Decision Support	The growing reliance on machine learning for decisions across sectors underscores the importance of model transparency and interpretability.	closed_pre_denominator	task_model_local	—	`A Step Towards Inherently Interpretable Causal Machine Learning Models For Decision Support`：The growing reliance on machine learning for decisions across sectors underscores the importance of model transparency and interpretability.；贡献主要是单一预测/识别任务的模型或指标改进，不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-24350	2606.24350	keyword_daily_semantic_review_required	SlipSense: Multimodal Sensing for Online Slip Detection in Legged Robots	Legged robots rely on accurate ground interaction awareness to traverse variable terrains, such as slippery surfaces.	closed_pre_denominator	embodied_task_local	—	`SlipSense: Multimodal Sensing for Online Slip Detection in Legged Robots`：Legged robots rely on accurate ground interaction awareness to traverse variable terrains, such as slippery surfaces.；具身任务增量没有形成跨环境可复用的 state/action ownership、fallback 与部署契约。
SF-2026-ARXIV-2606-24353	2606.24353	core_daily_semantic_review_required	Open-Vocabulary BEV Segmentation with 3D-Aware Geometric Constraints	Bird's-eye view (BEV) perception fuses multi-camera images into a unified top-down representation for autonomous driving.	closed_pre_denominator	benchmark_only	—	`Open-Vocabulary BEV Segmentation with 3D-Aware Geometric Constraints`：Bird's-eye view (BEV) perception fuses multi-camera images into a unified top-down representation for autonomous driving.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24356	2606.24356	not_routed_by_keyword_contract	The effect of micro-changes in the pluck trajectory on the sound of an acoustic guitar	This study explores how micro-changes in the plucking trajectory of a guitar pick influence the sound of an acoustic guitar.	closed_pre_denominator	embodied_task_local	—	`The effect of micro-changes in the pluck trajectory on the sound of an acoustic guitar`：This study explores how micro-changes in the plucking trajectory of a guitar pick influence the sound of an acoustic guitar.；具身任务增量没有形成跨环境可复用的 state/action ownership、fallback 与部署契约。
SF-2026-ARXIV-2606-24359	2606.24359	core_daily_semantic_review_required	Automatic Part-of-Speech Tagging of Arabic-English Dictionary Senses through WordNet	This paper proposed an algorithm for part-of-speech (POS) tagging senses of a bilingual dictionary.	closed_pre_denominator	outside_durable_scope	—	`Automatic Part-of-Speech Tagging of Arabic-English Dictionary Senses through WordNet`：This paper proposed an algorithm for part-of-speech (POS) tagging senses of a bilingual dictionary.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24361	2606.24361	not_routed_by_keyword_contract	SignNet-1M: Large-Scale Multilingual Sign Language Video Dataset with Downstream Benchmarks	Sign language models are typically trained on datasets captured under constrained conditions, with limited viewpoint, background, and signer-identity diversity, leading to poor robustness under real-world distribution shifts.	closed_pre_denominator	benchmark_only	—	`SignNet-1M: Large-Scale Multilingual Sign Language Video Dataset with Downstream Benchmarks`：Sign language models are typically trained on datasets captured under constrained conditions, with limited viewpoint, background, and signer-identity diversity, leading to poor robustness under real-world distribution shifts.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24366	2606.24366	core_daily_semantic_review_required	MorfFlex: Handling Rich Morphology	We present MorfFlex, a morphological dictionary architecture suitable for languages with extensive regularity in both inflection and derivation.	closed_pre_denominator	outside_durable_scope	—	`MorfFlex: Handling Rich Morphology`：We present MorfFlex, a morphological dictionary architecture suitable for languages with extensive regularity in both inflection and derivation.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24367	2606.24367	not_routed_by_keyword_contract	Statistical validation and full-sphere extension of a Bayesian model for human static sound localisation	Auditory models are central tools for studying spatial hearing, yet their validation typically relies on heuristic performance metrics rather than principled statistical methods.	closed_pre_denominator	outside_durable_scope	—	`Statistical validation and full-sphere extension of a Bayesian model for human static sound localisation`：Auditory models are central tools for studying spatial hearing, yet their validation typically relies on heuristic performance metrics rather than principled statistical methods.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24370	2606.24370	core_daily_semantic_review_required	When Helpfulness Overrides Causal Caution: Context-Dependent Suppression and Recovery in LLMs	Large language models (LLMs) are increasingly integrated into decision-support roles in business and policy contexts.	closed_pre_denominator	survey_or_position	—	`When Helpfulness Overrides Causal Caution: Context-Dependent Suppression and Recovery in LLMs`：Large language models (LLMs) are increasingly integrated into decision-support roles in business and policy contexts.；材料以综述/观点/分类为主，未给出可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-24371	2606.24371	core_daily_semantic_review_required	Structural Kolmogorov-Arnold Convolutions: Learnable Function on the Values or the Filter Shape as Parameter-Efficient Alternative to Per-Edge Convolutional KANs	Convolutional Kolmogorov--Arnold Networks (KANs) replace the fixed weights of a convolutional kernel with learnable univariate functions.	closed_pre_denominator	outside_durable_scope	—	`Structural Kolmogorov-Arnold Convolutions: Learnable Function on the Values or the Filter Shape as Parameter-Efficient Alternative to Per-Edge Convolutional KANs`：Convolutional Kolmogorov--Arnold Networks (KANs) replace the fixed weights of a convolutional kernel with learnable univariate functions.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24375	2606.24375	not_routed_by_keyword_contract	MATCH: Flow Matching for Multi-View Anomaly Detection	Detecting anomalies in industrial objects is an important topic for increasing production efficiency.	closed_pre_denominator	task_model_local	—	`MATCH: Flow Matching for Multi-View Anomaly Detection`：Detecting anomalies in industrial objects is an important topic for increasing production efficiency.；贡献主要是单一预测/识别任务的模型或指标改进，不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-24377	2606.24377	not_routed_by_keyword_contract	PDS Joint: A Parametric Double-Spiral Joint Tailored for Dexterous Hands	Compliant joints can embed safety and adaptability into dexterous hands, but achieving large-stroke anthropomorphic motion while maintaining joint-specific, directiondependent stiffness and reliable proprioception remains challenging.	closed_pre_denominator	outside_durable_scope	—	`PDS Joint: A Parametric Double-Spiral Joint Tailored for Dexterous Hands`：Compliant joints can embed safety and adaptability into dexterous hands, but achieving large-stroke anthropomorphic motion while maintaining joint-specific, directiondependent stiffness and reliable proprioception remains challenging.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24379	2606.24379	core_daily_semantic_review_required	ComputeFHE: A Privacy-Preserving General-Purpose Computation Library	Fully Homomorphic Encryption (FHE) enables computations to be performed directly on encrypted data while preserving data confidentiality.	closed_pre_denominator	outside_durable_scope	—	`ComputeFHE: A Privacy-Preserving General-Purpose Computation Library`：Fully Homomorphic Encryption (FHE) enables computations to be performed directly on encrypted data while preserving data confidentiality.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24381	2606.24381	core_daily_semantic_review_required	On the Stability of Prompt Ranking in Large Language Model Evaluation	Prompt-based interaction has become a dominant paradigm for using large language models (LLMs), where multiple candidate prompts are evaluated and the top-ranked one is selected for downstream use.	closed_pre_denominator	benchmark_only	—	`On the Stability of Prompt Ranking in Large Language Model Evaluation`：Prompt-based interaction has become a dominant paradigm for using large language models (LLMs), where multiple candidate prompts are evaluated and the top-ranked one is selected for downstream use.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24387	2606.24387	core_daily_semantic_review_required	AutoSpecNER: A Fine-Grained Named Entity Recognition Dataset for Vehicle Specification Extraction	Vehicle advertisements contain rich specification information, but automotive NER resources remain limited.	closed_pre_denominator	benchmark_only	—	`AutoSpecNER: A Fine-Grained Named Entity Recognition Dataset for Vehicle Specification Extraction`：Vehicle advertisements contain rich specification information, but automotive NER resources remain limited.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24388	2606.24388	core_daily_semantic_review_required	PHANTOM: A Large-Scale Dataset of Multimodal Adversarial Attacks for Vision-Language Models	We introduce a large-scale, open-source dataset of pre-generated adversarial attacks for vision-language models (VLMs).	closed_pre_denominator	benchmark_only	—	`PHANTOM: A Large-Scale Dataset of Multimodal Adversarial Attacks for Vision-Language Models`：We introduce a large-scale, open-source dataset of pre-generated adversarial attacks for vision-language models (VLMs).；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24389	2606.24389	not_routed_by_keyword_contract	BRAVR: An AP-Assisted Online DRL Mechanism for Interactive VR Bitrate Adaptation over Wi-Fi	Interactive virtual reality (VR) streaming over Wi-Fi requires stringent latency and reliability guarantees, which become increasingly difficult to achieve under dynamic channel conditions and shared medium contention.	closed_pre_denominator	outside_durable_scope	—	`BRAVR: An AP-Assisted Online DRL Mechanism for Interactive VR Bitrate Adaptation over Wi-Fi`：Interactive virtual reality (VR) streaming over Wi-Fi requires stringent latency and reliability guarantees, which become increasingly difficult to achieve under dynamic channel conditions and shared medium contention.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24390	2606.24390	core_daily_semantic_review_required	Female-RHINO: A Real-Time Scanner-Integrated Framework for Automated Quantitative Uterine MRI Analysis and Structured Reporting	Standardized assessment of uterine MRI remains challenging due to anatomical variability, observer dependence, and the lack of workflow-integrated automated analysis tools.	closed_pre_denominator	domain_result	—	`Female-RHINO: A Real-Time Scanner-Integrated Framework for Automated Quantitative Uterine MRI Analysis and Structured Reporting`：Standardized assessment of uterine MRI remains challenging due to anatomical variability, observer dependence, and the lack of workflow-integrated automated analysis tools.；结论停留在医疗/临床数据或任务 owner，未改变跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-24391	2606.24391	core_daily_semantic_review_required	Age of LLM: A Strategic 1v1 Benchmark for Reasoning, Diplomacy and Reliability of Large Language Models under Fog of War	We introduce Age of LLM, a turn-based 1v1 benchmark in which two LLMs face off on a 13x7 grid to destroy the enemy base.	closed_pre_denominator	benchmark_only	—	`Age of LLM: A Strategic 1v1 Benchmark for Reasoning, Diplomacy and Reliability of Large Language Models under Fog of War`：We introduce Age of LLM, a turn-based 1v1 benchmark in which two LLMs face off on a 13x7 grid to destroy the enemy base.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24392	2606.24392	core_daily_semantic_review_required	ATRIA: Adaptive Traceable ECG Reporting with Iterative Agents	Existing ECG report generation is tightly coupled -- interpretation and reporting fused end-to-end, so errors propagate without stage-level recourse -- while agent-based systems decouple tasks but remain single-pass, never revisiting earlier outputs.	closed_pre_denominator	domain_result	—	`ATRIA: Adaptive Traceable ECG Reporting with Iterative Agents`：Existing ECG report generation is tightly coupled -- interpretation and reporting fused end-to-end, so errors propagate without stage-level recourse -- while agent-based systems decouple tasks but remain single-pass, never revisiting earlier outputs.；结论停留在医疗/临床数据或任务 owner，未改变跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-24394	2606.24394	core_daily_semantic_review_required	Average Rankings Mask Per-Subject Optimality: A Friedman-Nemenyi Benchmark of EEG Motor-Imagery BCI Decoders	Electroencephalography (EEG) is the dominant non-invasive modality for brain-computer interfaces (BCIs), yet reliable decoding of motor imagery is hampered by inter- and intra-individual variability.	closed_pre_denominator	benchmark_only	—	`Average Rankings Mask Per-Subject Optimality: A Friedman-Nemenyi Benchmark of EEG Motor-Imagery BCI Decoders`：Electroencephalography (EEG) is the dominant non-invasive modality for brain-computer interfaces (BCIs), yet reliable decoding of motor imagery is hampered by inter- and intra-individual variability.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24396	2606.24396	core_daily_semantic_review_required	Parallel Manifold Steering: Efficient Adaptation of Large Associative Memories via Residual Energy Shaping	Large Transformer models function as Dense Associative Memories (DAMs), retrieving knowledge via high-dimensional attractor dynamics driven by the self-attention mechanism \citep{ramsauer2020hopfield, wu2024attention}.	closed_pre_denominator	model_or_agent_method_local	—	`Parallel Manifold Steering: Efficient Adaptation of Large Associative Memories via Residual Energy Shaping`：Large Transformer models function as Dense Associative Memories (DAMs), retrieving knowledge via high-dimensional attractor dynamics driven by the self-attention mechanism \citep{ramsauer2020hopfield, wu2024attention}.；模型/Agent 方法或能力增量没有改变长期平台机制、资源边界、权威状态或 release contract。
SF-2026-ARXIV-2606-24402	2606.24402	keyword_daily_semantic_review_required	Poisoned Playbooks: Demystifying Knowledge Poisoning Effects on AI Security Agents	AI security agents increasingly rely on Retrieval-Augmented Generation (RAG) to use external security knowledge for vulnerability analysis and exploit reasoning.	retained_pending_exact_v1	durable_system_candidate	PLATFORM-SECURITY	`Poisoned Playbooks: Demystifying Knowledge Poisoning Effects on AI Security Agents` 明确改变 `PLATFORM-SECURITY` 的长期 mechanism/state/control 或 evaluation contract：AI security agents increasingly rely on Retrieval-Augmented Generation (RAG) to use external security knowledge for vulnerability analysis and exploit reasoning.
SF-2026-ARXIV-2606-24403	2606.24403	core_daily_semantic_review_required	RE4: Transformation-aware Imitation of Object Interactions Using Manipulation Modes	Object interaction tasks have been a focus of advances in imitation learning.	closed_pre_denominator	benchmark_only	—	`RE4: Transformation-aware Imitation of Object Interactions Using Manipulation Modes`：Object interaction tasks have been a focus of advances in imitation learning.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24404	2606.24404	keyword_daily_semantic_review_required	Modality-Aware Out-of-Distribution Detection for Multi-Modal Action Recognition	The incorporation of additional modalities into action recognition models increases their performance across a wide range of settings.	closed_pre_denominator	benchmark_only	—	`Modality-Aware Out-of-Distribution Detection for Multi-Modal Action Recognition`：The incorporation of additional modalities into action recognition models increases their performance across a wide range of settings.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24407	2606.24407	core_daily_semantic_review_required	Entity Resolution via Batched Oracle Queries	We consider an oracle that processes a limited batch of records at a time and clusters those that refer to the same real-world entity.	closed_pre_denominator	benchmark_only	—	`Entity Resolution via Batched Oracle Queries`：We consider an oracle that processes a limited batch of records at a time and clusters those that refer to the same real-world entity.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24408	2606.24408	core_daily_semantic_review_required	Natural Identifiers for Privacy and Data Audits in Large Language Models	Assessing the privacy of large language models (LLMs) presents significant challenges.	retained_pending_exact_v1	durable_system_candidate	PLATFORM-SECURITY	`Natural Identifiers for Privacy and Data Audits in Large Language Models` 明确改变 `PLATFORM-SECURITY` 的长期 mechanism/state/control 或 evaluation contract：Assessing the privacy of large language models (LLMs) presents significant challenges.
SF-2026-ARXIV-2606-24412	2606.24412	core_daily_semantic_review_required	BiJuTy: An Interactive HPC-Aware Big Data Cluster Lifecycle Manager and Performance Assessment Utility for JupyterHub	The increasing demand for data processing has created a pressing need for access to high-performance computing (HPC) systems.	closed_pre_denominator	outside_durable_scope	—	`BiJuTy: An Interactive HPC-Aware Big Data Cluster Lifecycle Manager and Performance Assessment Utility for JupyterHub`：The increasing demand for data processing has created a pressing need for access to high-performance computing (HPC) systems.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24414	2606.24414	core_daily_semantic_review_required	Cycle-Consistent Neural Explanation of Formal Verification Certificates	Formal verification produces machine-checkable certificates that attest to the satisfaction or violation of temporal properties, yet these certificates remain opaque to non-specialist stakeholders.	closed_pre_denominator	formal_without_system_delta	—	`Cycle-Consistent Neural Explanation of Formal Verification Certificates`：Formal verification produces machine-checkable certificates that attest to the satisfaction or violation of temporal properties, yet these certificates remain opaque to non-specialist stakeholders.；形式结果没有同时给出会改变长期系统 owner、运行 state/control 或验收流程的实现契约。
SF-2026-ARXIV-2606-24416	2606.24416	core_daily_semantic_review_required	Agentic AI for Bilevel Long-Term Optimization of Policy-Driven Physical Layer Systems	Network operators' changing policies, service requirements, and stringent real-time constraints render existing methods designed with fixed objectives and constraints ineffective.	closed_pre_denominator	model_or_agent_method_local	—	`Agentic AI for Bilevel Long-Term Optimization of Policy-Driven Physical Layer Systems`：Network operators' changing policies, service requirements, and stringent real-time constraints render existing methods designed with fixed objectives and constraints ineffective.；模型/Agent 方法或能力增量没有改变长期平台机制、资源边界、权威状态或 release contract。
SF-2026-ARXIV-2606-24417	2606.24417	core_daily_semantic_review_required	cuSBF: A Minimizer-Aware Bloom Filter for Genomic Sequence Data on Modern GPUs	Efficient genomic k-mer indexing depends on approximate membership query (AMQ) structures that must deliver high throughput, low false-positive rates (FPR), and modest memory footprints.	closed_pre_denominator	outside_durable_scope	—	`cuSBF: A Minimizer-Aware Bloom Filter for Genomic Sequence Data on Modern GPUs`：Efficient genomic k-mer indexing depends on approximate membership query (AMQ) structures that must deliver high throughput, low false-positive rates (FPR), and modest memory footprints.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24418	2606.24418	core_daily_semantic_review_required	Data Augmentation: A Fourier Analysis Perspective	Data augmentation is a simple and model-agnostic approach for exploiting known invariances in learning problems.	closed_pre_denominator	survey_or_position	—	`Data Augmentation: A Fourier Analysis Perspective`：Data augmentation is a simple and model-agnostic approach for exploiting known invariances in learning problems.；材料以综述/观点/分类为主，未给出可独立验收的 durable mechanism。
SF-2026-ARXIV-2606-24420	2606.24420	core_daily_semantic_review_required	Beyond Logprobs: A Multi-Signal Confidence Engine for LLM-Based Document Field Extraction	In high-stakes document processing pipelines, including financial reconciliation, compliance verification, and procurement automation, an LLM extraction that is silently wrong is more dangerous than one that is visibly absent.	closed_pre_denominator	task_model_local	—	`Beyond Logprobs: A Multi-Signal Confidence Engine for LLM-Based Document Field Extraction`：In high-stakes document processing pipelines, including financial reconciliation, compliance verification, and procurement automation, an LLM extraction that is silently wrong is more dangerous than one that is visibly absent.；贡献主要是单一预测/识别任务的模型或指标改进，不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-24421	2606.24421	core_daily_semantic_review_required	Can Aggregate Invariants Accelerate Continuous Subgraph Matching? Limits, Laws, and a Dynamic Spectral Index	Spectral filtering recently delivered substantial pruning for \emph{static} subgraph matching: Laplacian interlacing rejects candidates whose neighborhoods cannot host the query.	closed_pre_denominator	benchmark_only	—	`Can Aggregate Invariants Accelerate Continuous Subgraph Matching? Limits, Laws, and a Dynamic Spectral Index`：Spectral filtering recently delivered substantial pruning for \emph{static} subgraph matching: Laplacian interlacing rejects candidates whose neighborhoods cannot host the query.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24422	2606.24422	not_routed_by_keyword_contract	EgoSAT: A Comprehensive Benchmark of Egocentric Streaming Interaction Understanding	We introduce EgoSAT, the first comprehensive benchmark for egocentric video reasoning in streaming settings, designed to evaluate the capabilities of modern vision-language models (VLMs).	closed_pre_denominator	benchmark_only	—	`EgoSAT: A Comprehensive Benchmark of Egocentric Streaming Interaction Understanding`：We introduce EgoSAT, the first comprehensive benchmark for egocentric video reasoning in streaming settings, designed to evaluate the capabilities of modern vision-language models (VLMs).；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24427	2606.24427	core_daily_semantic_review_required	NoLimits.jl: Flexible and Composable Nonlinear Mixed-Effects Modeling in Julia	Nonlinear mixed-effects models are widely used to analyze longitudinal data, but existing open-source software often supports only a limited subset of the model structures, inference methods, machine-learning components, automatic differentiation techniques, and random-effects distributions required in modern applications.	closed_pre_denominator	outside_durable_scope	—	`NoLimits.jl: Flexible and Composable Nonlinear Mixed-Effects Modeling in Julia`：Nonlinear mixed-effects models are widely used to analyze longitudinal data, but existing open-source software often supports only a limited subset of the model structures, inference methods, machine-learning components, automatic differentiation techniques, and random-effects distributions required in modern applications.；主要对象不是长期 AI-System mechanism、state/data/control ownership 或 evaluation/release contract。
SF-2026-ARXIV-2606-24428	2606.24428	core_daily_semantic_review_required	Escaping the Self-Confirmation Trap: An Execute-Distill-Verify Paradigm for Agentic Experience Learning	Experience-driven self-evolution is critical for large language model (LLM) agents to improve through open-world interaction.	retained_pending_exact_v1	durable_system_candidate	AGENT-MEMORY	`Escaping the Self-Confirmation Trap: An Execute-Distill-Verify Paradigm for Agentic Experience Learning` 明确改变 `AGENT-MEMORY` 的长期 mechanism/state/control 或 evaluation contract：Experience-driven self-evolution is critical for large language model (LLM) agents to improve through open-world interaction.
SF-2026-ARXIV-2606-24429	2606.24429	core_daily_semantic_review_required	Detecting AI Coding Agents in Open Source: A Validated Multi-Method Census of 180 Million Repositories	Generative AI coding agents are entering the open-source supply chain, yet their diverse and often invisible traces leave their prevalence poorly understood.	closed_pre_denominator	task_model_local	—	`Detecting AI Coding Agents in Open Source: A Validated Multi-Method Census of 180 Million Repositories`：Generative AI coding agents are entering the open-source supply chain, yet their diverse and often invisible traces leave their prevalence poorly understood.；贡献主要是单一预测/识别任务的模型或指标改进，不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-24430	2606.24430	core_daily_semantic_review_required	Transformation Behavior of Images in Latent Space	Training of neural networks for histopathology classification tasks typically relies on data encoding into latent space, which reduces complexity and improves performance.	closed_pre_denominator	benchmark_only	—	`Transformation Behavior of Images in Latent Space`：Training of neural networks for histopathology classification tasks typically relies on data encoding into latent space, which reduces complexity and improves performance.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24433	2606.24433	core_daily_semantic_review_required	MedPCFM: Improving Medical Point Cloud Completion by Integrating Point Transformers and Flow Matching	Medical point cloud completion is important for anatomical reconstruction and downstream clinical workflows, yet generative modeling in this setting remains insufficiently studied.	closed_pre_denominator	domain_result	—	`MedPCFM: Improving Medical Point Cloud Completion by Integrating Point Transformers and Flow Matching`：Medical point cloud completion is important for anatomical reconstruction and downstream clinical workflows, yet generative modeling in this setting remains insufficiently studied.；结论停留在医疗/临床数据或任务 owner，未改变跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-24437	2606.24437	core_daily_semantic_review_required	ReM-MoA: Reasoning Memory Sustains Mixture-of-Agents Scaling	Mixture-of-Agents (MoA) architectures improve inference-time scaling by organizing multiple LLM agents into layered reasoning pipelines.	retained_pending_exact_v1	durable_system_candidate	AGENT-MULTI-AGENT	`ReM-MoA: Reasoning Memory Sustains Mixture-of-Agents Scaling` 明确改变 `AGENT-MULTI-AGENT` 的长期 mechanism/state/control 或 evaluation contract：Mixture-of-Agents (MoA) architectures improve inference-time scaling by organizing multiple LLM agents into layered reasoning pipelines.
SF-2026-ARXIV-2606-24438	2606.24438	not_routed_by_keyword_contract	A Comparison of Kubernetes Compliance Standards and Configuration Scanners	Kubernetes has become the industry standard for orchestrating containers in microservice-based software architectures.	closed_pre_denominator	benchmark_only	—	`A Comparison of Kubernetes Compliance Standards and Configuration Scanners`：Kubernetes has become the industry standard for orchestrating containers in microservice-based software architectures.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24441	2606.24441	not_routed_by_keyword_contract	S1-Omni-Image: A Unified Model for Scientific Image Understanding, Generation, and Editing	We present S1-Omni-Image, an open-weight unified multimodal model for scientific image understanding, generation, and editing.	closed_pre_denominator	domain_result	—	`S1-Omni-Image: A Unified Model for Scientific Image Understanding, Generation, and Editing`：We present S1-Omni-Image, an open-weight unified multimodal model for scientific image understanding, generation, and editing.；结论停留在医疗/临床数据或任务 owner，未改变跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-24443	2606.24443	not_routed_by_keyword_contract	Verifiable Auto-Formalization of Mathematics Using a Relaxed Natural Formal Language	Auto-formalization aims to translate informal mathematical content into formal languages that can be processed by theorem provers.	closed_pre_denominator	formal_without_system_delta	—	`Verifiable Auto-Formalization of Mathematics Using a Relaxed Natural Formal Language`：Auto-formalization aims to translate informal mathematical content into formal languages that can be processed by theorem provers.；形式结果没有同时给出会改变长期系统 owner、运行 state/control 或验收流程的实现契约。
SF-2026-ARXIV-2606-24445	2606.24445	keyword_daily_semantic_review_required	Legible and Intuitive Multi-modal Robot State and Intent Communication Validated in Online and Real-world Studies	Effective robot-to-human communication can increase transparency and trust, reduce uncertainty, and contribute to safer collaboration in shared workspaces.	closed_pre_denominator	embodied_task_local	—	`Legible and Intuitive Multi-modal Robot State and Intent Communication Validated in Online and Real-world Studies`：Effective robot-to-human communication can increase transparency and trust, reduce uncertainty, and contribute to safer collaboration in shared workspaces.；具身任务增量没有形成跨环境可复用的 state/action ownership、fallback 与部署契约。
SF-2026-ARXIV-2606-24446	2606.24446	keyword_daily_semantic_review_required	Agentic Generation of AST Transformation Rules for Fixing Breaking Updates	Modern software projects depend on third-party libraries that evolve continuously, introducing breaking API changes that prevent client code from compiling after a dependency update.	closed_pre_denominator	benchmark_only	—	`Agentic Generation of AST Transformation Rules for Fixing Breaking Updates`：Modern software projects depend on third-party libraries that evolve continuously, introducing breaking API changes that prevent client code from compiling after a dependency update.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24447	2606.24447	keyword_daily_semantic_review_required	P-MTP: Efficient Document Parsing via Multi-Token Prediction with Progressive Depth Scaling	Vision-Language Models (VLMs) have revolutionized document parsing by enabling end-to-end mapping from images to structured text, imposing a significant latency bottleneck, particularly for token-dense documents.	closed_pre_denominator	benchmark_only	—	`P-MTP: Efficient Document Parsing via Multi-Token Prediction with Progressive Depth Scaling`：Vision-Language Models (VLMs) have revolutionized document parsing by enabling end-to-end mapping from images to structured text, imposing a significant latency bottleneck, particularly for token-dense documents.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24448	2606.24448	keyword_daily_semantic_review_required	Supervise What Survives: Geometry-Guided VLA Adaptation from Synthetic Robot Videos	Vision-Language-Action (VLA) models require large-scale video-action pairs, yet real teleoperation remains scarce.	closed_pre_denominator	embodied_task_local	—	`Supervise What Survives: Geometry-Guided VLA Adaptation from Synthetic Robot Videos`：Vision-Language-Action (VLA) models require large-scale video-action pairs, yet real teleoperation remains scarce.；具身任务增量没有形成跨环境可复用的 state/action ownership、fallback 与部署契约。
SF-2026-ARXIV-2606-24449	2606.24449	keyword_daily_semantic_review_required	SENTRY: SAM2-Enhanced Neighbor-Aware and Temporally Reasoned Memory for Visual Tracking	We revisit the memory update mechanism in SAM2-based visual object tracking and identify confidence-only mask selection as the dominant cause of drift under occlusion, rapid motion, and distractors.	closed_pre_denominator	benchmark_only	—	`SENTRY: SAM2-Enhanced Neighbor-Aware and Temporally Reasoned Memory for Visual Tracking`：We revisit the memory update mechanism in SAM2-based visual object tracking and identify confidence-only mask selection as the dominant cause of drift under occlusion, rapid motion, and distractors.；新增数据集或榜单但未改变通用 evaluation/release gate、failure authority 或平台 owner。
SF-2026-ARXIV-2606-24450	2606.24450	core_daily_semantic_review_required	NoContactNoWorries: Estimating Contact through Vision and Proprioception for In-Hand Dexterous Manipulation	Perceiving physical contact is fundamental to dexterous manipulation.	closed_pre_denominator	embodied_task_local	—	`NoContactNoWorries: Estimating Contact through Vision and Proprioception for In-Hand Dexterous Manipulation`：Perceiving physical contact is fundamental to dexterous manipulation.；具身任务增量没有形成跨环境可复用的 state/action ownership、fallback 与部署契约。
