arxiv_id	source_family_id	title	status	reason	review	access	owner	score	disposition	audit
2605.19589	SF-2026-ARXIV-2605-19589	Physics-Informed Graph Neural Network Surrogates for Turbulent Nanoparticle Dispersion in Dental Clinical Environments	pre_denominator_closure	`Physics-Informed Graph Neural Network Surrogates for Turbulent Nanoparticle Dispersion in Dental Clinical Environments`（cs.LG, physics.flu-dyn）：Dental aerosol procedures produce sub-50 micrometre nuclei that can remain airborne for long periods in enclosed clinics, creating pathways for airborne pathogen transmission. Reynolds-Averaged Navier-Stokes (RANS) simulations with Euler-Lagrange particle tracking capture this transport accurately but require very long run times per scenario, which precludes real-time clinical decision support in 3D. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19592	SF-2026-ARXIV-2605-19592	Implicit Action Chunking for Smooth Continuous Control	pre_denominator_closure	`Implicit Action Chunking for Smooth Continuous Control`（cs.AI, cs.RO）：Reinforcement learning often produces high-frequency oscillatory control signals that undermine the safety and stability required for physical deployment. Explicit action chunking addresses this by predicting fixed-horizon trajectories but scales the policy output dimension proportionally with the horizon length, leading to optimization difficulties and incompatibility with standard step-wise interaction. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19593	SF-2026-ARXIV-2605-19593	Towards Multi-Model LLM Schedulers: Empirical Insights into Offloading and Preemption	retained	In this paper, we present an empirical study of how different LLMs behave across hardware platforms, focusing on the performance implications of layer offloading and preemption.	deep_complete	accessible	INFER-SCHEDULING	8	Integrate	retain_reconfirmed
2605.19594	SF-2026-ARXIV-2605-19594	MCNav: Memory-Aware Dynamic Cognitive Map for Zero-shot Goal-oriented Navigation	pre_denominator_closure	`MCNav: Memory-Aware Dynamic Cognitive Map for Zero-shot Goal-oriented Navigation`（cs.RO）：Navigating to instance-level targets in complex environments is a challenging problem. Many existing zero-shot methods achieve strong performance by modeling the entire environment and leveraging large language models for scene understanding. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19595	SF-2026-ARXIV-2605-19595	A novel YOLO26-MoE optimized by an LLM agent for insulator fault detection considering UAV images	pre_denominator_closure	`A novel YOLO26-MoE optimized by an LLM agent for insulator fault detection considering UAV images`（cs.AI, cs.CV）：The inspection of electrical power line insulators is essential for ensuring grid reliability and preventing failures caused by damaged or degraded insulation components. In recent years, Unmanned Aerial Vehicles (UAVs) combined with deep learning-based vision systems have emerged as an effective solution for automating this process. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19597	SF-2026-ARXIV-2605-19597	LLMEval-Logic: A Solver-Verified Chinese Benchmark for Logical Reasoning of LLMs with Adversarial Hardening	pre_denominator_closure	`LLMEval-Logic: A Solver-Verified Chinese Benchmark for Logical Reasoning of LLMs with Adversarial Hardening`（cs.CL）：Evaluating large language models (LLMs) on natural-language logical reasoning is essential because rule-governed tasks require conclusions to follow strictly from stated premises. Many existing logical-reasoning benchmarks are generated by templating natural-language items from sampled formulas, provide only coarse or unaudited formal annotations, and are now quickly saturated by frontier reasoning models. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19600	SF-2026-ARXIV-2605-19600	FlyMirage: A Fully Automated Generation Pipeline for Diverse and Scalable UAV Flight Data via Generative World Model	pre_denominator_closure	`FlyMirage: A Fully Automated Generation Pipeline for Diverse and Scalable UAV Flight Data via Generative World Model`（cs.RO）：In the field of Vision-Language Navigation (VLN), aerial datasets remain limited in their ability to combine scale, diversity, and realism, often relying on either costly real-world scenes or visually limited simulations. To address these challenges, we introduce FlyMirage, a highly scalable and fully automated data generation pipeline for aerial VLN. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19604	SF-2026-ARXIV-2605-19604	Formal Skill: Programmable Runtime Skills for Efficient and Accurate LLM Agents	retained	We introduce Formal Skill, a runtime-native abstraction that represents reusable capability with JSON metadata and action schemas, reliable Python executors, hook-governed control logic, Formal Skill routing, and skill-local runtime state.	deep_complete	accessible	AGENT-PLATFORM	8	Integrate	retain_reconfirmed
2605.19605	SF-2026-ARXIV-2605-19605	deadtrees.earth-aerial: A Multi-Resolution Aerial Image Dataset for Tree Cover and Mortality Detection	pre_denominator_closure	`deadtrees.earth-aerial: A Multi-Resolution Aerial Image Dataset for Tree Cover and Mortality Detection`（cs.CV）：Forests worldwide are increasingly threatened by climate change and disturbances such as fire, pests, and pathogens, creating an urgent need for scalable monitoring of tree cover and tree mortality. Aerial imagery from drones and aircraft is a key data source for detailed and large-scale mapping of tree crowns and mortality. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19607	SF-2026-ARXIV-2605-19607	Spectral Integrated Gradients for Coarse-to-Fine Feature Attribution	pre_denominator_closure	`Spectral Integrated Gradients for Coarse-to-Fine Feature Attribution`（cs.AI, cs.CV, cs.LG）：Integrated Gradients (IG) is a widely adopted feature attribution method that satisfies desirable axiomatic properties. However, the choice of integration path significantly affects the quality of attributions, and the standard straight-line path introduces all input features simultaneously, often accumulating noisy gradients along the way. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19610	SF-2026-ARXIV-2605-19610	Posterior Contraction of Lévy Adaptive B-spline Regression in Besov Spaces	pre_denominator_closure	`Posterior Contraction of Lévy Adaptive B-spline Regression in Besov Spaces`（cs.LG, stat.ML）：We investigate the asymptotic properties of the Lévy Adaptive B-spline (LABS) regression model, a Bayesian nonparametric method that incorporates B-spline kernels into the Lévy Adaptive Regression Kernel (LARK) model. LABS applies splines of varying degrees with independently defined knots, yielding a flexible model class capable of adapting to irregular and locally structured features of the true function. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19611	SF-2026-ARXIV-2605-19611	Physics Guided Conditional Diffusion Framework for Generative Inverse Design of Manufacturable Metasurface based Absorbers	pre_denominator_closure	`Physics Guided Conditional Diffusion Framework for Generative Inverse Design of Manufacturable Metasurface based Absorbers`（cs.CV, cs.ET）：Inverse design of metasurfaces under continuous electromagnetic constraints requires generation of geometries that simultaneously satisfy stringent spectral specifications and remain manufacturable. Conventional approaches based on iterative full wave simulations are computationally prohibitive for large design spaces, while existing generative models often suffer from poor conditional controllability and limited fabrication awareness. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19613	SF-2026-ARXIV-2605-19613	White-Balance First, Adjust Later: Cross-Camera Color Constancy via Vision-Language Evaluation	pre_denominator_closure	`White-Balance First, Adjust Later: Cross-Camera Color Constancy via Vision-Language Evaluation`（cs.CV）：Color constancy aims to keep object colors consistent under varying illumination. Cross-camera generalization in color constancy remains challenging because learning-based models often overfit to the color response characteristics of the training camera, resulting in degraded performance on images captured by other cameras. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19618	SF-2026-ARXIV-2605-19618	A Family of Divergence Measures for Evaluating the Reconstruction Quality of Explainable Ensemble Trees	pre_denominator_closure	`A Family of Divergence Measures for Evaluating the Reconstruction Quality of Explainable Ensemble Trees`（cs.LG, stat.ME）：Validating interpretable surrogate models for ensemble learners requires measuring agreement between the ensemble's internal representation and its surrogate approximation, rather than mere association. Correlation-based approaches are scale-invariant and fail to detect systematic discrepancies in co-occurrence structure. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19619	SF-2026-ARXIV-2605-19619	MiMuon: Mixed Muon Optimizer with Improved Generalization for Large Models	pre_denominator_closure	`MiMuon: Mixed Muon Optimizer with Improved Generalization for Large Models`（cs.AI, cs.LG, math.OC, stat.ML）：Matrix-structured parameters frequently appear in many artificial intelligence models such as large language models. More recently, an efficient Muon optimizer is designed for matrix parameters of large-scale models, and shows markedly faster convergence than the vector-wise algorithms. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19620	SF-2026-ARXIV-2605-19620	Bézier Degradation Modeling for LiDAR-based Human Motion Capture	pre_denominator_closure	`Bézier Degradation Modeling for LiDAR-based Human Motion Capture`（cs.CV）：LiDAR-based 3D human motion capture has broad applications in fields such as autonomous driving and robotics, where accurate motion reconstruction is crucial. However, existing methods often struggle with unstable inputs and severe occlusions, leading to jittery or even failed pose predictions. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19621	SF-2026-ARXIV-2605-19621	Diffusion Graph Posterior Sampling for Nonlinear Inverse Problems with Application to Electrical Impedance Tomography	pre_denominator_closure	`Diffusion Graph Posterior Sampling for Nonlinear Inverse Problems with Application to Electrical Impedance Tomography`（cs.LG, eess.IV, math.NA）：Deep generative models have emerged as state-of-the-art for solving inverse problems, but applying them to inverse problems for PDEs, like electrical impedance tomography (EIT) remains challenging. Because physical domains are naturally discretized as unstructured meshes rather than regular grids, standard convolutional architectures are often inadequate. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19622	SF-2026-ARXIV-2605-19622	UniRefiner: Teaching Pre-trained ViTs to Self-Dispose Dross via Contrastive Register	pre_denominator_closure	`UniRefiner: Teaching Pre-trained ViTs to Self-Dispose Dross via Contrastive Register`（cs.CV）：Representation learning with Vision Transformers (ViTs) has advanced rapidly, yet the utility of large-scale models in spatially sensitive tasks is hindered by spurious tokens. Prior efforts to mitigate this have been limited, often defining these artifacts narrowly, for example, as simple high-norm outliers. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19623	SF-2026-ARXIV-2605-19623	PrAda: Few-Shot Visual Adaptation for Text-Prompted Segmentation	pre_denominator_closure	`PrAda: Few-Shot Visual Adaptation for Text-Prompted Segmentation`（cs.CV）：Segmenting images is critical for visual understanding but demands extensive pixel-level annotations. Foundational models have enabled new paradigms for predicting new classes guided by textual prompts, without annotations from the target domain. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19624	SF-2026-ARXIV-2605-19624	Component-Aware Structure-Preserving Style Transfer for Satellite Visual Sim2Real Data Construction	pre_denominator_closure	`Component-Aware Structure-Preserving Style Transfer for Satellite Visual Sim2Real Data Construction`（cs.AI, cs.CV）：For camera-based satellite visual sensing, Sim2Real data construction requires images that approach real-domain sensor appearance while retaining the annotations inherited from simulation. Real sensor images of satellite targets with reliable pose labels and component-level masks are difficult to acquire at scale, whereas synthetic rendering provides exact geometric annotations but suffers from a visible appearance gap. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19625	SF-2026-ARXIV-2605-19625	Optimal Reconstruction from Linear Queries	pre_denominator_closure	`Optimal Reconstruction from Linear Queries`（cs.LG）：We study the problem of reconstructing an unknown point in $\mathbb{R}^d$ from approximate linear queries. This setting arises naturally in applications ranging from low-dimensional remote sensing and signal recovery to high-dimensional data analysis and privacy-sensitive inference. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19627	SF-2026-ARXIV-2605-19627	How Helpful is LLM Assistance in Network Operations? A Case Study at a Large Demonstration Network	pre_denominator_closure	`How Helpful is LLM Assistance in Network Operations? A Case Study at a Large Demonstration Network`（cs.NI）：This paper reports on a real-world case study in which over 100 network engineers assessed how a Large Language Model (LLM) can assist in building and operating a network. The versatility of LLMs has accelerated their adoption across a wide range of domains, and assisting network operations is one such promising application. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19628	SF-2026-ARXIV-2605-19628	Understanding Wacky Weights: A Dissection of SPLADE's Learned Term Importance	pre_denominator_closure	`Understanding Wacky Weights: A Dissection of SPLADE's Learned Term Importance`（cs.IR）：Learned sparse retrieval models such as SPLADE combine the effectiveness of neural architectures with the efficiency of inverted indices. As these models assign weights to terms from a fixed vocabulary, interpretability is often touted as a major benefit of these models. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19629	SF-2026-ARXIV-2605-19629	Gaussian Approximation and Multiplier Bootstrap for Federated Linear Stochastic Approximation	pre_denominator_closure	`Gaussian Approximation and Multiplier Bootstrap for Federated Linear Stochastic Approximation`（cs.LG, math.OC, stat.ML）：In this paper, we establish Berry-Esseen-type bounds for federated linear stochastic approximation (LSA). Our results provide the first federated Gaussian approximations for LSA that explicitly capture communication-computation trade-offs and heterogeneity-aware error terms, quantifying the effects of local step size, number of local updates, and heterogeneity on convergence rates. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19630	SF-2026-ARXIV-2605-19630	EMO-BOOST: Emotion-Augmented Audio-Visual Features for Improved Generalization in Deepfake Detection	pre_denominator_closure	`EMO-BOOST: Emotion-Augmented Audio-Visual Features for Improved Generalization in Deepfake Detection`（cs.AI）：With every advancement in generative AI models, forensics is under increasing pressure. The constant emergence of new generation techniques makes it impossible to collect data for each manipulation to train a deepfake detection model. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19631	SF-2026-ARXIV-2605-19631	HEAT: Heterogeneous End-to-End Autonomous Driving via Trajectory-Guided World Models	pre_denominator_closure	`HEAT: Heterogeneous End-to-End Autonomous Driving via Trajectory-Guided World Models`（cs.CV, cs.RO）：End-to-end autonomous driving has emerged as a compelling alternative to traditional modular pipelines by directly mapping raw sensor data to driving actions. While recent approaches achieve strong performance on single-domain datasets, their performance degrades significantly when trained jointly across multiple heterogeneous domains. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19632	SF-2026-ARXIV-2605-19632	Executable Boundary Contracts for Sound Event Traces	pre_denominator_closure	`Executable Boundary Contracts for Sound Event Traces`（cs.LO, cs.SD）：Sound event reports often compress timed boundary behavior into frame, segment, or event scores. This paper defines executable boundary contracts for finite sound event traces. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19633	SF-2026-ARXIV-2605-19633	optimize_anything: A Universal API for Optimizing any Text Parameter	pre_denominator_closure	`optimize_anything: A Universal API for Optimizing any Text Parameter`（cs.AI, cs.CL, cs.LG, cs.NE, cs.SE）：Can a single LLM-based optimization system match specialized tools across fundamentally different domains? We show that when optimization problems are formulated as improving a text artifact evaluated by a scoring function, a single AI-based optimization system-supporting single-task search, multi-task search with cross-problem transfer, and generalization to unseen inputs-achieves state-of-the-art results across six diverse tasks. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19634	SF-2026-ARXIV-2605-19634	P2DNav: Panorama-to-Downview Reasoning for Zero-shot Vision-and-Language Navigation	pre_denominator_closure	`P2DNav: Panorama-to-Downview Reasoning for Zero-shot Vision-and-Language Navigation`（cs.AI, cs.CV）：Vision-and-language navigation (VLN) requires an embodied agent to ground natural-language instructions into executable navigation actions in unseen environments. Existing zero-shot methods typically rely on additional waypoint prediction modules, which often entangle high-level directional reasoning with fine-grained local grounding, leading to error-prone and unstable decisions. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19638	SF-2026-ARXIV-2605-19638	The Accessibility Capability Boundary: Operational Limits and Expansion Potential of AI-Generated Browser-Native Accessibility Systems	pre_denominator_closure	`The Accessibility Capability Boundary: Operational Limits and Expansion Potential of AI-Generated Browser-Native Accessibility Systems`（cs.AI, cs.CY, cs.HC, cs.SE）：As large language models (LLMs) demonstrate increasing competence in synthesizing functional user interfaces, a fundamental question emerges in accessibility computing: \textit{how far can AI-driven accessibility systems go?} This paper introduces the \textit{Accessibility Capability Boundary} (ACB), a formal framework for reasoning about the operational limits and expansion potential of autonomous accessibility systems, and grounds this theory in a real-world systems artifact. We model accessibility not as a binary compliance property but as a dynamic, multidimensional capability space constrained by measurable variables including deployment latency, cognitive load, infrastructure dependency, offline persistence, interaction complexity, and adaptability. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19639	SF-2026-ARXIV-2605-19639	Benchmarking and Evolving Reason-Reflect-Rectify for Reflective Visual Generation	pre_denominator_closure	`Benchmarking and Evolving Reason-Reflect-Rectify for Reflective Visual Generation`（cs.CV）：Text-to-Image (T2I) models and Unified Multimodal Models (UMMs) have achieved remarkable progress in visual generation. However, their reliance on a single-pass generation paradigm limits their ability to handle complex prompts requiring iterative refinement. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19641	SF-2026-ARXIV-2605-19641	Increasing Missingness to Reduce Bias: Richardson-SGD with Missing Data	pre_denominator_closure	`Increasing Missingness to Reduce Bias: Richardson-SGD with Missing Data`（cs.LG, stat.ML）：Stochastic gradient methods are central to modern large-scale learning, but their use with incomplete covariates remains delicate since imputation schemes generally introduce systematic gradient biases, as shown for linear models. In this work, we prove that all parametric models exhibit similar gradient bias for various imputation procedures and characterize exactly the dependence on the missingness ratio vector $p$, with $O(\|p\|)$ as the leading term. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19644	SF-2026-ARXIV-2605-19644	Inferring Sensitive Attributes from Knowledge Graph Embeddings: Attack and Defense Strategies	pre_denominator_closure	`Inferring Sensitive Attributes from Knowledge Graph Embeddings: Attack and Defense Strategies`（cs.CR, cs.LG）：Knowledge Graphs (KGs) are a powerful representation of linked data, offering flexibility, semantic richness, and support for knowledge enrichment and reasoning. They help data owners organize and exploit heterogeneous data to provide insightful services (e.g., recommendations), yet real-world KGs are often incomplete, hiding true facts or missing valuable insights. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19645	SF-2026-ARXIV-2605-19645	K-Quantization and its Impact on Output Performance	pre_denominator_closure	`K-Quantization and its Impact on Output Performance`（cs.CL）：Recent advancements in large language models (LLMs) have shown their remarkable capacities in many NLP tasks. However, their substantial size often presents challenges for deployment. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19646	SF-2026-ARXIV-2605-19646	BCI-sift: An automated feature selection toolbox for Brain Computer Interface applications	pre_denominator_closure	`BCI-sift: An automated feature selection toolbox for Brain Computer Interface applications`（cs.LG, q-bio.NC）：Advancements in clinical Brain-Computer Interfaces (BCIs) depend on precise and reliable signal interpretation. However, the high-dimensional and noisy nature of data captured from both implanted and non-implanted BCIs poses significant challenges, motivating the use of feature selection algorithms. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19649	SF-2026-ARXIV-2605-19649	CAD-Free Learning of Spacecraft Pose Estimators via NeRF-Based Augmentations	pre_denominator_closure	`CAD-Free Learning of Spacecraft Pose Estimators via NeRF-Based Augmentations`（cs.CV）：Spacecraft pose estimation networks require tens of thousands of CAD-rendered images to be trained. This reliance on synthetic CAD data (i) limits applicability to targets with reliable geometry prior, excluding uncooperative or poorly documented spacecraft, and (ii) causes poor generalization to real on-orbit conditions due to unrealistic illumination and material appearance. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19651	SF-2026-ARXIV-2605-19651	Divergence Meets Consensus: A Multi-Source Negative Sampling Framework for Sequential Recommendation	pre_denominator_closure	`Divergence Meets Consensus: A Multi-Source Negative Sampling Framework for Sequential Recommendation`（cs.IR）：Negative sampling is significant for training sequential recommendation models under implicit feedback. The predominant strategy, self-guided hard negative sampling, selects negatives based on the model's current state but suffers from three limitations: (1) the coupling between sampling and model updates triggers a vicious cycle that drives the model into local optima; (2) relying on current model parameters narrows sampling to a small region of the item space, reducing diversity and harming generalization; (3) identifying a hard negative requires scoring the entire candidate pool, causing substantial computational overhead with minimal information gain. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19652	SF-2026-ARXIV-2605-19652	Characterizing Real-World Bugs in Tile Programs for Automated Bug Detection	pre_denominator_closure	`Characterizing Real-World Bugs in Tile Programs for Automated Bug Detection`（cs.SE）：Tile-based programming frameworks are increasingly adopted to write high-performance GPU kernels in domains such as deep learning and scientific computing. While these frameworks enhance productivity and hardware utilization, their multi-stage compilation pipelines introduce distinct code generation bugs that are tightly coupled to input shapes, data types, and backend targets. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19656	SF-2026-ARXIV-2605-19656	Cross-View Splatter: Feed-Forward View Synthesis with Georeferenced Images	pre_denominator_closure	`Cross-View Splatter: Feed-Forward View Synthesis with Georeferenced Images`（cs.CV）：We present Cross-View Splatter, a feed-forward method that predicts pixel-aligned Gaussian splats for outdoor scenes captured at ground level AND by satellite. Faithful reconstructions require good camera coverage, but ground imagery is time-consuming and hard to capture at scale for large outdoor scenes. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.19660	SF-2026-ARXIV-2605-19660	OScaR: The Occam's Razor for Extreme KV Cache Quantization in LLMs and Beyond	pre_denominator_closure	`OScaR: The Occam's Razor for Extreme KV Cache Quantization in LLMs and Beyond`：the KV-cache quantizer is a component-local encoding choice already governed by the existing KV identity/error contract；因此作为独立审计确认的 false positive 在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata	INFER-KV-CACHE	7	Rejected — Below Candidate Denominator	false_positive_removed
2605.19662	SF-2026-ARXIV-2605-19662	When Tabular Foundation Models Meet Strategic Tabular Data: A Prior Alignment Approach	pre_denominator_closure	`When Tabular Foundation Models Meet Strategic Tabular Data: A Prior Alignment Approach`（cs.AI）：Tabular foundation models based on pretrained prior-data fitted networks~(PFNs) have shown strong generalization on diverse tabular tasks, but they are typically designed for \emph{non-strategic} settings where data distributions are independent of deployed classifiers. In many real-world decision scenarios, however, individuals may strategically modify their features after deployment to obtain favorable outcomes, inducing a post-deployment distribution shift. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
