source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-25393	2606.25393	not_routed_by_keyword_contract	Large-Scale Tunnel Air-Ground Collaboration With FLISP: Fast LiDAR-IMU Synchronized Path Planner	Hydropower tunnel inspection is critical for infrastructure integrity yet remains inefficient and hazardous using manual methods.	closed_pre_denominator	benchmark_only	—	`Large-Scale Tunnel Air-Ground Collaboration With FLISP: Fast LiDAR-IMU Synchronized Path Planner`：Hydropower tunnel inspection is critical for infrastructure integrity yet remains inefficient and hazardous using manual methods.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25394	2606.25394	core_daily_semantic_review_required	FactorLibrary: From Polynomials to Circuits via Recursive Subgoals	Finding minimal arithmetic circuits for polynomials over finite fields is a combinatorially hard problem central to algebraic complexity theory.	closed_pre_denominator	model_or_domain_local	—	`FactorLibrary: From Polynomials to Circuits via Recursive Subgoals`：Finding minimal arithmetic circuits for polynomials over finite fields is a combinatorially hard problem central to algebraic complexity theory.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25396	2606.25396	core_daily_semantic_review_required	Long-Term Simulation Exposes Cognitive-Developmental Risks in AI Companions	AI companions powered by large language models increasingly interact with cognition-developing users, including children and adolescents, creating risks that may accumulate over time.	closed_pre_denominator	model_or_domain_local	—	`Long-Term Simulation Exposes Cognitive-Developmental Risks in AI Companions`：AI companions powered by large language models increasingly interact with cognition-developing users, including children and adolescents, creating risks that may accumulate over time.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25398	2606.25398	not_routed_by_keyword_contract	MAPL: Multi-Objective Preference Learning for Robot Locomotion	Reward design remains a major bottleneck in reinforcement learning for robot locomotion, where successful policies often depend on carefully tuned, task-specific reward functions.	closed_pre_denominator	embodied_task_local	—	`MAPL: Multi-Objective Preference Learning for Robot Locomotion`：Reward design remains a major bottleneck in reinforcement learning for robot locomotion, where successful policies often depend on carefully tuned, task-specific reward functions.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25400	2606.25400	core_daily_semantic_review_required	BrainAgent: A Large Language Model-Driven Multi-Agent Framework for Autonomous Brain Signal Understanding	Brain-Computer Interfaces (BCIs) and brain signal understanding are pivotal for clinical health and next-generation interactions.	closed_pre_denominator	domain_result	—	`BrainAgent: A Large Language Model-Driven Multi-Agent Framework for Autonomous Brain Signal Understanding`：Brain-Computer Interfaces (BCIs) and brain signal understanding are pivotal for clinical health and next-generation interactions.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25401	2606.25401	core_daily_semantic_review_required	Lightweight PCGAE-Net: Parallel CrossGate Attention and Bottleneck AutoEncoder for Efficient 5G Channel Prediction	Accurate channel state information (CSI) prediction is essential for proactive beamforming and resource management in 5G massive MIMO systems, yet the deployment of high-accuracy transformer-based predictors on base-station hardware remains challenging because the most capable models carry upwards of 30\,M parameters.	closed_pre_denominator	benchmark_only	—	`Lightweight PCGAE-Net: Parallel CrossGate Attention and Bottleneck AutoEncoder for Efficient 5G Channel Prediction`：Accurate channel state information (CSI) prediction is essential for proactive beamforming and resource management in 5G massive MIMO systems, yet the deployment of high-accuracy transformer-based predictors on base-station hardware remains challenging because the most capable models carry upwards of 30\,M parameters.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25402	2606.25402	core_daily_semantic_review_required	LibEvoBench: Probing Temporal Knowledge Stratification in Code Generation Models	Large software projects often depend on older versions of libraries, even as APIs continue to evolve across releases.	closed_pre_denominator	benchmark_only	—	`LibEvoBench: Probing Temporal Knowledge Stratification in Code Generation Models`：Large software projects often depend on older versions of libraries, even as APIs continue to evolve across releases.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25403	2606.25403	core_daily_semantic_review_required	CrossAccent-TTS: Cross-Lingual Accent-Intensity Controllable Text-to-Speech via Disentangled Speaker and Accent Representations	Accent conversion and controllability remain fundamental challenges in cross-lingual text-to-speech (TTS), particularly for low-resource and phonetically diverse Indic languages.	closed_pre_denominator	benchmark_only	—	`CrossAccent-TTS: Cross-Lingual Accent-Intensity Controllable Text-to-Speech via Disentangled Speaker and Accent Representations`：Accent conversion and controllability remain fundamental challenges in cross-lingual text-to-speech (TTS), particularly for low-resource and phonetically diverse Indic languages.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25404	2606.25404	keyword_daily_semantic_review_required	HEART: Coordination of Heterogeneous Expert Agents for Physically Grounded Robotic Task Planning	Large Language Models (LLMs) can reason over complex instructions but often fail to satisfy the physical and spatial constraints required for robotic task planning.	closed_pre_denominator	benchmark_only	—	`HEART: Coordination of Heterogeneous Expert Agents for Physically Grounded Robotic Task Planning`：Large Language Models (LLMs) can reason over complex instructions but often fail to satisfy the physical and spatial constraints required for robotic task planning.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25407	2606.25407	not_routed_by_keyword_contract	Teach-to-Reason: Competition-Guided Reasoning with a Self-Improving Teacher	Chest X-ray visual question answering (CXR VQA) requires models not only to predict correct answers, but also to produce reliable medical reasoning.	closed_pre_denominator	domain_result	—	`Teach-to-Reason: Competition-Guided Reasoning with a Self-Improving Teacher`：Chest X-ray visual question answering (CXR VQA) requires models not only to predict correct answers, but also to produce reliable medical reasoning.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25409	2606.25409	core_daily_semantic_review_required	CV-Rules: Serializability Verification of Concurrency Control Protocols via Explicit Transaction Ordering	We present CV-rules, an alternative characterization of serializability in which a transaction order constructed by a protocol satisfies two per-read conditions, C-rule (Causality) and V-rule (View Consistency), that constrain the reads-from relation and competing writers.	closed_pre_denominator	embodied_task_local	—	`CV-Rules: Serializability Verification of Concurrency Control Protocols via Explicit Transaction Ordering`：We present CV-rules, an alternative characterization of serializability in which a transaction order constructed by a protocol satisfies two per-read conditions, C-rule (Causality) and V-rule (View Consistency), that constrain the reads-from relation and competing writers.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25410	2606.25410	core_daily_semantic_review_required	DFMU: Data-Frugal Machine Unlearning	Machine unlearning is an emerging domain that ensures the safe removal of elements (includes concepts, attributes, entity and class) from the trained model along with least drop in model performance.	retained	durable_system_candidate	TRAIN-DATA	`DFMU: Data-Frugal Machine Unlearning` 改变 `TRAIN-DATA` 的长期机制或验收边界：Machine unlearning is an emerging domain that ensures the safe removal of elements (includes concepts, attributes, entity and class) from the trained model along with least drop in model performance.
SF-2026-ARXIV-2606-25415	2606.25415	core_daily_semantic_review_required	S2-CAR: Segmentation-Supervised Complexity-Adaptive Recommendation	Sequential recommendation aims to predict user preferences from interaction histories, yet existing models often struggle when behavior patterns become complex and heterogeneous.	closed_pre_denominator	benchmark_only	—	`S2-CAR: Segmentation-Supervised Complexity-Adaptive Recommendation`：Sequential recommendation aims to predict user preferences from interaction histories, yet existing models often struggle when behavior patterns become complex and heterogeneous.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25418	2606.25418	not_routed_by_keyword_contract	Project-wise Comparison of Software Birthmarks Using Weighted Partial Similarity	Software birthmarks provide a robust approach to detecting code plagiarism even under substantial modifications, while distinguishing independently developed software.	closed_pre_denominator	benchmark_only	—	`Project-wise Comparison of Software Birthmarks Using Weighted Partial Similarity`：Software birthmarks provide a robust approach to detecting code plagiarism even under substantial modifications, while distinguishing independently developed software.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25421	2606.25421	core_daily_semantic_review_required	Beyond Next-Observation Prediction: Agent-Authored World Modeling for Sequential Decision Making	Recent studies on world modeling for Large Language Model (LLM) agents typically formulate the learning objective as next-observation prediction.	closed_pre_denominator	task_model_local	—	`Beyond Next-Observation Prediction: Agent-Authored World Modeling for Sequential Decision Making`：Recent studies on world modeling for Large Language Model (LLM) agents typically formulate the learning objective as next-observation prediction.；单任务模型/指标改进不是长期 AI-System mechanism。
SF-2026-ARXIV-2606-25422	2606.25422	keyword_daily_semantic_review_required	Information flow security on persistent memory	Persistent memory is a recently proposed memory paradigm that delivers many system-wide benefits, including improved runtime efficiency and the ability of programs to recover from power outages and system crashes.	closed_pre_denominator	model_or_domain_local	—	`Information flow security on persistent memory`：Persistent memory is a recently proposed memory paradigm that delivers many system-wide benefits, including improved runtime efficiency and the ability of programs to recover from power outages and system crashes.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25424	2606.25424	core_daily_semantic_review_required	Adaptive Oscillatory Inductive Bias for Modeling Sharp Prosodic Dynamics in Diffusion-Based TTS	Diffusion-based text-to-speech (TTS) models have achieved significant improvements in speech quality.	closed_pre_denominator	benchmark_only	—	`Adaptive Oscillatory Inductive Bias for Modeling Sharp Prosodic Dynamics in Diffusion-Based TTS`：Diffusion-based text-to-speech (TTS) models have achieved significant improvements in speech quality.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25426	2606.25426	keyword_daily_semantic_review_required	Above the Inner Loop: Exceeding Accelerate at LLM Prefill GEMM on the M1 AMX	On Apple Silicon the fp32 GEMMs dominating LLM prefill are dispatched by Accelerate to a matrix coprocessor (AMX) on the M1-M3.	retained	durable_system_candidate	INFER-PREFILL	`Above the Inner Loop: Exceeding Accelerate at LLM Prefill GEMM on the M1 AMX` 改变 `INFER-PREFILL` 的长期机制或验收边界：On Apple Silicon the fp32 GEMMs dominating LLM prefill are dispatched by Accelerate to a matrix coprocessor (AMX) on the M1-M3.
SF-2026-ARXIV-2606-25427	2606.25427	not_routed_by_keyword_contract	Gastroendoscopy View Synthesis: A New Real Dataset and Evaluation	Novel view synthesis (NVS) is an active research topic in computer vision, owing to the success of neural radiance field (NeRF) and 3D Gaussian splatting (3DGS) methods.	closed_pre_denominator	benchmark_only	—	`Gastroendoscopy View Synthesis: A New Real Dataset and Evaluation`：Novel view synthesis (NVS) is an active research topic in computer vision, owing to the success of neural radiance field (NeRF) and 3D Gaussian splatting (3DGS) methods.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25430	2606.25430	not_routed_by_keyword_contract	PRISM: Feed-Forward Single-Image 3D Reconstruction via Geometric Warp-Residual Modeling	Reconstructing 3D scenes from a single image is a fundamental challenge in computer vision, with broad applications in virtual reality, robotics, and content creation.	closed_pre_denominator	benchmark_only	—	`PRISM: Feed-Forward Single-Image 3D Reconstruction via Geometric Warp-Residual Modeling`：Reconstructing 3D scenes from a single image is a fundamental challenge in computer vision, with broad applications in virtual reality, robotics, and content creation.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25432	2606.25432	core_daily_semantic_review_required	Brevity is the Soul of Inference Efficiency: Inducing Concision in VLMs via Data Curation	Inference efficiency is typically pursued by shrinking the model: distillation, pruning, quantization, and sparse routing each lower per-token cost while treating token count as fixed.	closed_pre_denominator	embodied_task_local	—	`Brevity is the Soul of Inference Efficiency: Inducing Concision in VLMs via Data Curation`：Inference efficiency is typically pursued by shrinking the model: distillation, pruning, quantization, and sparse routing each lower per-token cost while treating token count as fixed.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25434	2606.25434	core_daily_semantic_review_required	Interpretable Concept-Guided Polynomial Tabular Kolmogorov-Arnold Network for EEG-Based Mild Cognitive Impairment Detection	Early and scalable detection of mild cognitive impairment (MCI) remains an unresolved clinical challenge.	closed_pre_denominator	domain_result	—	`Interpretable Concept-Guided Polynomial Tabular Kolmogorov-Arnold Network for EEG-Based Mild Cognitive Impairment Detection`：Early and scalable detection of mild cognitive impairment (MCI) remains an unresolved clinical challenge.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25435	2606.25435	not_routed_by_keyword_contract	Kom8ndor: An IEEE 802.11bn-Oriented Simulator for Wi-Fi 8 and Beyond	The upcoming IEEE 802.11bn amendment marks a paradigm shift in Wi-Fi, which will pose ambitious performance targets under the paradigm of Ultra-High Reliability (UHR).	closed_pre_denominator	model_or_domain_local	—	`Kom8ndor: An IEEE 802.11bn-Oriented Simulator for Wi-Fi 8 and Beyond`：The upcoming IEEE 802.11bn amendment marks a paradigm shift in Wi-Fi, which will pose ambitious performance targets under the paradigm of Ultra-High Reliability (UHR).；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25436	2606.25436	core_daily_semantic_review_required	Evaluating Japanese Dialect Robustness Across Speech and Text-based Large Language Models	Dialogue systems based on large language models (LLMs) have advanced significantly in recent years.	closed_pre_denominator	model_or_domain_local	—	`Evaluating Japanese Dialect Robustness Across Speech and Text-based Large Language Models`：Dialogue systems based on large language models (LLMs) have advanced significantly in recent years.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25437	2606.25437	keyword_daily_semantic_review_required	LinStereo: Linear-Complexity Global Attention for Multi-Scale Iterative Stereo Matching	Existing Vision Foundation Model (VFM)-based iterative stereo pipelines under-exploit three information pathways: multi-scale backbone features are collapsed into single-level correlations, geometric priors remain untapped at initialization, and context propagates only locally.	closed_pre_denominator	benchmark_only	—	`LinStereo: Linear-Complexity Global Attention for Multi-Scale Iterative Stereo Matching`：Existing Vision Foundation Model (VFM)-based iterative stereo pipelines under-exploit three information pathways: multi-scale backbone features are collapsed into single-level correlations, geometric priors remain untapped at initialization, and context propagates only locally.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25439	2606.25439	core_daily_semantic_review_required	TopoCast: A Topological Fidelity Framework for Evaluating Transformer-Based Time Series Forecasting	Deep learning-based models have achieved state-of-the-art performance in Time Series Forecasting (TSF), yet their evaluation remains dominated by pointwise error metrics such as Mean Squared Error (MSE), which quantify numerical accuracy but overlook structural properties of the forecast signal, including recurrent dynamics, oscillatory behavior, and phase alignment.	closed_pre_denominator	benchmark_only	—	`TopoCast: A Topological Fidelity Framework for Evaluating Transformer-Based Time Series Forecasting`：Deep learning-based models have achieved state-of-the-art performance in Time Series Forecasting (TSF), yet their evaluation remains dominated by pointwise error metrics such as Mean Squared Error (MSE), which quantify numerical accuracy but overlook structural properties of the forecast signal, including recurrent dynamics, oscillatory behavior, and phase alignment.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25442	2606.25442	core_daily_semantic_review_required	PolicyAlign: Direct Policy-Based Safety Alignment for Large Language Models	Safety alignment of large language models (LLMs) typically depends on high-quality supervision data, such as safe demonstrations or preference pairs.	closed_pre_denominator	domain_result	—	`PolicyAlign: Direct Policy-Based Safety Alignment for Large Language Models`：Safety alignment of large language models (LLMs) typically depends on high-quality supervision data, such as safe demonstrations or preference pairs.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25444	2606.25444	core_daily_semantic_review_required	Does Translation-Enhanced Speech Encoder Pre-training Affect Speech LLMs?	Connecting a pre-trained speech encoder to a Large Language Model (LLM) is the standard architecture for building Speech LLMs.	closed_pre_denominator	model_or_domain_local	—	`Does Translation-Enhanced Speech Encoder Pre-training Affect Speech LLMs?`：Connecting a pre-trained speech encoder to a Large Language Model (LLM) is the standard architecture for building Speech LLMs.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25445	2606.25445	core_daily_semantic_review_required	C3-Bench: A Context-Aware Change Captioning Benchmark	While Change Captioning systems have garnered substantial attention to respond to our evolving world, their true performance on diverse real-world change contexts remains largely unexplored due to the lack of comprehensive evaluation frameworks.	closed_pre_denominator	benchmark_only	—	`C3-Bench: A Context-Aware Change Captioning Benchmark`：While Change Captioning systems have garnered substantial attention to respond to our evolving world, their true performance on diverse real-world change contexts remains largely unexplored due to the lack of comprehensive evaluation frameworks.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25447	2606.25447	core_daily_semantic_review_required	The Interplay of Harness Design and Post-Training in LLM Agents	Tool-integrated LLM agents are often wrapped within a harness: the scaffolding that determines which tools are exposed, how they are described, and what auxiliary information accompanies each per-step observation.	retained	durable_system_candidate	AGENT-WORKFLOW	`The Interplay of Harness Design and Post-Training in LLM Agents` 改变 `AGENT-WORKFLOW` 的长期机制或验收边界：Tool-integrated LLM agents are often wrapped within a harness: the scaffolding that determines which tools are exposed, how they are described, and what auxiliary information accompanies each per-step observation.
SF-2026-ARXIV-2606-25449	2606.25449	core_daily_semantic_review_required	Reclaim Evaluation: A Lossy Memory Is Worse Than an Empty One	A language model's memory can be worse than no memory at all when the model or its interface is disposed to act on it: a memory that keeps a wrong conclusion but drops the work behind it leads a model to re-emit the stale value as a confident answer, where an empty memory leads it to abstain.	retained	durable_system_candidate	AGENT-MEMORY	`Reclaim Evaluation: A Lossy Memory Is Worse Than an Empty One` 改变 `AGENT-MEMORY` 的长期机制或验收边界：A language model's memory can be worse than no memory at all when the model or its interface is disposed to act on it: a memory that keeps a wrong conclusion but drops the work behind it leads a model to re-emit the stale value as a confident answer, where an empty memory leads it to abstain.
SF-2026-ARXIV-2606-25450	2606.25450	core_daily_semantic_review_required	The Generalization Spectrum: A Chromatographic Approach to Evaluating Learning Algorithms	Traditional evaluations measure a learning algorithm's final performance on an i.i.d.	closed_pre_denominator	benchmark_only	—	`The Generalization Spectrum: A Chromatographic Approach to Evaluating Learning Algorithms`：Traditional evaluations measure a learning algorithm's final performance on an i.i.d.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25451	2606.25451	core_daily_semantic_review_required	Learning with a Single Rollout via Monte Carlo Pass@k Critic	Estimating token-level advantages in reinforcement learning (RL) for language models remains challenging because scaling up episodic experience collection is expensive.	closed_pre_denominator	benchmark_only	—	`Learning with a Single Rollout via Monte Carlo Pass@k Critic`：Estimating token-level advantages in reinforcement learning (RL) for language models remains challenging because scaling up episodic experience collection is expensive.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25453	2606.25453	core_daily_semantic_review_required	EmuGEMM: Fused Tensor Core Kernels for Precision Emulation in Matrix Multiplication	Modern GPUs devote an increasing silicon budget to low-precision matrix-multiplication units, widening the precision-throughput gap for scientific computing workloads.	retained	durable_system_candidate	INFER-TENSORRT-LLM	`EmuGEMM: Fused Tensor Core Kernels for Precision Emulation in Matrix Multiplication` 改变 `INFER-TENSORRT-LLM` 的长期机制或验收边界：Modern GPUs devote an increasing silicon budget to low-precision matrix-multiplication units, widening the precision-throughput gap for scientific computing workloads.
SF-2026-ARXIV-2606-25454	2606.25454	not_routed_by_keyword_contract	Delta-Position Estimation-Based IMU Odometry: A Comparison of MLP and Kolmogorov-Arnold Networks	In this study, the learning-based inertial odometry problem is investigated using raw IMU measurements obtained from the EuRoC MAV benchmark dataset.	closed_pre_denominator	benchmark_only	—	`Delta-Position Estimation-Based IMU Odometry: A Comparison of MLP and Kolmogorov-Arnold Networks`：In this study, the learning-based inertial odometry problem is investigated using raw IMU measurements obtained from the EuRoC MAV benchmark dataset.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25456	2606.25456	core_daily_semantic_review_required	Towards Robust EEG Decoding Based on Riemannian Self-Attention	Brain-Computer Interface (BCI) based on electroencephalography (EEG) enables direct interaction between the brain and external environments and has significant applications in assistive technologies, medical rehabilitation, and entertainment.	closed_pre_denominator	domain_result	—	`Towards Robust EEG Decoding Based on Riemannian Self-Attention`：Brain-Computer Interface (BCI) based on electroencephalography (EEG) enables direct interaction between the brain and external environments and has significant applications in assistive technologies, medical rehabilitation, and entertainment.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25458	2606.25458	not_routed_by_keyword_contract	Generative AI for Safe and Photorealistic Drone Light Shows	Drone light shows are redefining aerial entertainment, yet their widespread adoption is bottlenecked by labor-intensive, manual animation.	closed_pre_denominator	embodied_task_local	—	`Generative AI for Safe and Photorealistic Drone Light Shows`：Drone light shows are redefining aerial entertainment, yet their widespread adoption is bottlenecked by labor-intensive, manual animation.；具身或控制任务增量未形成跨环境可复用的 owner、fallback 与部署契约。
SF-2026-ARXIV-2606-25459	2606.25459	core_daily_semantic_review_required	Probing in the Wild: A Case Study of Self-Supervised Speech Representations on Mandarin Sub-dialects with Unsupervised Articulatory Analysis	While self-supervised speech models have achieved strong performance across speech tasks, relatively little is known about how their internal phonetic representations behave under fine-grained dialect variation.	closed_pre_denominator	model_or_domain_local	—	`Probing in the Wild: A Case Study of Self-Supervised Speech Representations on Mandarin Sub-dialects with Unsupervised Articulatory Analysis`：While self-supervised speech models have achieved strong performance across speech tasks, relatively little is known about how their internal phonetic representations behave under fine-grained dialect variation.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25460	2606.25460	core_daily_semantic_review_required	Fully Differentiable Neural Forced Alignment via Soft Dynamic Programming	Recent advances in sequence modeling have significantly improved ASR systems, bringing them close to human-level recognition accuracy and enhancing robustness across diverse acoustic conditions and languages.	closed_pre_denominator	benchmark_only	—	`Fully Differentiable Neural Forced Alignment via Soft Dynamic Programming`：Recent advances in sequence modeling have significantly improved ASR systems, bringing them close to human-level recognition accuracy and enhancing robustness across diverse acoustic conditions and languages.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25462	2606.25462	core_daily_semantic_review_required	Optimizing Abstractive Summarization With Fine-Tuned PEGASUS	Abstractive text summarization is the technique of generating a short and concise summary comprising the salient ideas of a source text without making a subset of the salient sentences from the source text.	closed_pre_denominator	model_or_domain_local	—	`Optimizing Abstractive Summarization With Fine-Tuned PEGASUS`：Abstractive text summarization is the technique of generating a short and concise summary comprising the salient ideas of a source text without making a subset of the salient sentences from the source text.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25463	2606.25463	core_daily_semantic_review_required	Blasto-Net: An Explainable Multi-Task Learning for Blastocyst Segmentation, Grading, and Implantation Prediction	This study introduces Blasto-Net, a multi-task deep learning model for comprehensive blastocyst analysis.	closed_pre_denominator	domain_result	—	`Blasto-Net: An Explainable Multi-Task Learning for Blastocyst Segmentation, Grading, and Implantation Prediction`：This study introduces Blasto-Net, a multi-task deep learning model for comprehensive blastocyst analysis.；医疗/临床任务证据没有改写跨任务 AI-System 的状态、控制或发布契约。
SF-2026-ARXIV-2606-25465	2606.25465	core_daily_semantic_review_required	EchoStyle: Unlocking High-Fidelity Video Stylization with Reverse Data Synthesis	While image stylization has been studied extensively, video stylization remains a critical and largely unsolved challenge in the field of intelligent content creation.	closed_pre_denominator	benchmark_only	—	`EchoStyle: Unlocking High-Fidelity Video Stylization with Reverse Data Synthesis`：While image stylization has been studied extensively, video stylization remains a critical and largely unsolved challenge in the field of intelligent content creation.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25467	2606.25467	not_routed_by_keyword_contract	RQ-SAFE: Coupled Request-Resource Scheduling for Online Edge SFC-DAGs	Intent-driven edge services allow multiple virtual network function (VNF) segments in a service function chain directed acyclic graph (SFC-DAG) to be locally reordered without changing service semantics, creating richer request-side orchestration freedom.	retained	durable_system_candidate	INFER-SCHEDULING	`RQ-SAFE: Coupled Request-Resource Scheduling for Online Edge SFC-DAGs` 改变 `INFER-SCHEDULING` 的长期机制或验收边界：Intent-driven edge services allow multiple virtual network function (VNF) segments in a service function chain directed acyclic graph (SFC-DAG) to be locally reordered without changing service semantics, creating richer request-side orchestration freedom.
SF-2026-ARXIV-2606-25473	2606.25473	core_daily_semantic_review_required	Causal-rCM: A Unified Teacher-Forcing and Self-Forcing Open Recipe for Autoregressive Diffusion Distillation in Streaming Video Generation and Interactive World Models	Autoregressive video diffusion with causal diffusion transformers has emerged as a major paradigm for real-time streaming video generation and action-conditioned interactive world models.	closed_pre_denominator	model_or_domain_local	—	`Causal-rCM: A Unified Teacher-Forcing and Self-Forcing Open Recipe for Autoregressive Diffusion Distillation in Streaming Video Generation and Interactive World Models`：Autoregressive video diffusion with causal diffusion transformers has emerged as a major paradigm for real-time streaming video generation and action-conditioned interactive world models.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25476	2606.25476	core_daily_semantic_review_required	A Red Teaming Framework for Large Language Models: A Case Study on Faithfulness Evaluation	Large language models (LLMs) have demonstrated remarkable performance across natural language processing tasks, yet their deployment in high-stakes applications raises critical concerns regarding reliability, safety, and trustworthiness.	closed_pre_denominator	model_or_domain_local	—	`A Red Teaming Framework for Large Language Models: A Case Study on Faithfulness Evaluation`：Large language models (LLMs) have demonstrated remarkable performance across natural language processing tasks, yet their deployment in high-stakes applications raises critical concerns regarding reliability, safety, and trustworthiness.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25478	2606.25478	not_routed_by_keyword_contract	TACO: Towards Task-Consistent Open-Vocabulary Adaptation in Video Recognition	Adapting CLIP for open-vocabulary video recognition necessitates a delicate balance between newly acquired video knowledge and the pretrained generalization.	closed_pre_denominator	benchmark_only	—	`TACO: Towards Task-Consistent Open-Vocabulary Adaptation in Video Recognition`：Adapting CLIP for open-vocabulary video recognition necessitates a delicate balance between newly acquired video knowledge and the pretrained generalization.；数据集或任务榜单没有改变通用 evaluation/release gate。
SF-2026-ARXIV-2606-25480	2606.25480	core_daily_semantic_review_required	Rate-Aware Quantum-Inspired Trajectory Learning for Interference-Limited Multi-UAV Networks	Unmanned aerial vehicle (UAV) can provide on-demand, high-capacity connectivity in disaster and normal situation.	closed_pre_denominator	model_or_domain_local	—	`Rate-Aware Quantum-Inspired Trajectory Learning for Interference-Limited Multi-UAV Networks`：Unmanned aerial vehicle (UAV) can provide on-demand, high-capacity connectivity in disaster and normal situation.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25483	2606.25483	keyword_daily_semantic_review_required	Cross-View Variance Correlation in Path-Traced Stereo:A Hidden Shortcut in Synthetic Training Data	Path-traced synthetic stereo data underlie a large fraction of modern disparity-estimation training pipelines.	closed_pre_denominator	model_or_domain_local	—	`Cross-View Variance Correlation in Path-Traced Stereo:A Hidden Shortcut in Synthetic Training Data`：Path-traced synthetic stereo data underlie a large fraction of modern disparity-estimation training pipelines.；论文贡献未改变长期 mechanism、state/data/control ownership、evaluation/release contract 或平台设计。
SF-2026-ARXIV-2606-25487	2606.25487	core_daily_semantic_review_required	How Reliable Is Your Jailbreak Judge? Calibration and Adversarial Robustness of Automated ASR Scoring	Almost every paper on LLM jailbreaks and prompt injection reports an attack-success rate (ASR), and that number is assigned not by people but by an automated judge: either a safety classifier trained for the task, or a general chat model prompted to grade.	retained	durable_system_candidate	PLATFORM-EVALUATION-SYSTEM	`How Reliable Is Your Jailbreak Judge? Calibration and Adversarial Robustness of Automated ASR Scoring` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期机制或验收边界：Almost every paper on LLM jailbreaks and prompt injection reports an attack-success rate (ASR), and that number is assigned not by people but by an automated judge: either a safety classifier trained for the task, or a general chat model prompted to grade.
