arxiv_id	source_family_id	title	status	reason	review	access	owner	score	disposition	audit
2605.22051	SF-2026-ARXIV-2605-22051	EasyVFX: Frequency-Driven Decoupling for Resource-Efficient VFX Generation	pre_denominator_closure	`EasyVFX: Frequency-Driven Decoupling for Resource-Efficient VFX Generation`（cs.CV）：Generating high-fidelity visual effects (VFX) typically demands massive datasets and prohibitive computational power due to the intricate coupling of spatial textures and temporal dynamics. In this paper, we introduce EasyVFX, a resource-efficient framework that achieves realistic VFX synthesis under stringent constraints. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22054	SF-2026-ARXIV-2605-22054	LABO: LLM-Accelerated Bayesian Optimization through Broad Exploration and Selective Experimentation	pre_denominator_closure	`LABO: LLM-Accelerated Bayesian Optimization through Broad Exploration and Selective Experimentation`（cs.AI, cs.LG）：The high cost and data scarcity in scientific exploration have motivated the use of large language models (LLMs) as knowledge-driven components in Bayesian optimization (BO). However, existing approaches typically embed LLMs directly into the sampling or surrogate modeling pipeline, without fully leveraging their significantly lower evaluation cost compared to real-world experiments. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22055	SF-2026-ARXIV-2605-22055	Prototype-Guided Classification Sub-Task Decoupling Framework: Enhancing Generalization and Interpretability for Multivariate Time Series	pre_denominator_closure	`Prototype-Guided Classification Sub-Task Decoupling Framework: Enhancing Generalization and Interpretability for Multivariate Time Series`（cs.AI, cs.LG）：Time Series Classification (TSC) is a long-standing research problem that has gained increasing attention in recent years with the rapid growth of large-scale temporal data. Despite substantial progress enabled by deep learning, designing TSC models that are both accurate and interpretable remains a challenging task. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22057	SF-2026-ARXIV-2605-22057	FlyRoute: Self-Evolving Agent Profiling via Data Flywheel for Adaptive Task Routing	retained	We present FlyRoute, a self-evolving profiling framework that grows capability evidence from real traffic: dispatch candidates, quality-gate successful pairs into each agent's success store, periodically distill evidence into learned capability descriptions, and inject those descriptions together with BM25-retrieved successes into an LLM router.	deep_complete	accessible	AGENT-PLATFORM	8	No Change — Existing Coverage	false_negative_recovered
2605.22058	SF-2026-ARXIV-2605-22058	Finding Missing Input Validation in TEEs via LLM-Assisted Symbolic Execution	pre_denominator_closure	`Finding Missing Input Validation in TEEs via LLM-Assisted Symbolic Execution`（cs.CR, cs.SE）：Trusted Execution Environments (TEEs) provide hardware-enforced isolation that protects sensitive code and data from untrusted software. Despite their strong security guarantees, analyzing TEE applications remains challenging due to the high cost and complexity of configuring complete TEE build and runtime environments, as well as the limited observability imposed by hardware isolation. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22060	SF-2026-ARXIV-2605-22060	Safeguarding Text-to-Image Generative Models Against Unauthorized Knowledge Distillation	pre_denominator_closure	`Safeguarding Text-to-Image Generative Models Against Unauthorized Knowledge Distillation`（cs.AI, cs.CR）：Closed-weight generative services are increasingly deployed through query-based APIs, where users can obtain generated outputs while model parameters remain inaccessible. However, such deployment does not prevent model stealing: an attacker can repeatedly query the service, collect large volumes of released synthetic images, and use them as training data for a private substitute model. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22061	SF-2026-ARXIV-2605-22061	Distributed Image Compression with Multimodal Side Information at Extremely Low Bitrates	pre_denominator_closure	`Distributed Image Compression with Multimodal Side Information at Extremely Low Bitrates`（cs.CV）：Distributed Image Compression (DIC) is crucial for multi-view transmission, especially when operating at extremely low bitrates (&lt; 0.1 bpp). Its core challenge is effectively utilizing side information to achieve high-quality reconstruction under strict bitrate budgets. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22064	SF-2026-ARXIV-2605-22064	Hy-MT2: A Family of Fast, Efficient and Powerful Multilingual Translation Models in the Wild	pre_denominator_closure	`Hy-MT2: A Family of Fast, Efficient and Powerful Multilingual Translation Models in the Wild`（cs.CL）：Hy-MT2 is a family of fast-thinking multilingual translation models designed for complex real-world scenarios. It includes three model sizes: 1.8B, 7B, and 30B-A3B (MoE), all of which support translation among 33 languages and effectively follow translation instructions in multiple languages. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22066	SF-2026-ARXIV-2605-22066	Echo4DIR: 4D Implicit Heart Reconstruction from 2D Echocardiography Videos	pre_denominator_closure	`Echo4DIR: 4D Implicit Heart Reconstruction from 2D Echocardiography Videos`（cs.AI, cs.CV）：Reconstructing 4D (3D+t) cardiac geometry from sparse 2D echocardiography is highly desirable yet fundamentally challenged by geometric ambiguity and temporal discontinuity. To tackle these issues, we propose Echo4DIR, a novel test-time 4D implicit reconstruction framework. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22068	SF-2026-ARXIV-2605-22068	COCOTree: A Dataset and Benchmark for Open Tree-Structured Visual Decomposition	pre_denominator_closure	`COCOTree: A Dataset and Benchmark for Open Tree-Structured Visual Decomposition`（cs.CV）：We formalize and enable the task of open tree decomposition, which segments an image into hierarchical trees of visual components with unconstrained granularity and flexibility. Specifically, we provide the foundation benchmark for this new paradigm with the following three key contributions. 该工作主要整理或主张研究方向，没有给出可迁移的系统接口、状态所有权及跨工作负载验证。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22069	SF-2026-ARXIV-2605-22069	TWINGS: Thin Plate Splines Warp-aligned Initialization for Sparse-View Gaussian Splatting	pre_denominator_closure	`TWINGS: Thin Plate Splines Warp-aligned Initialization for Sparse-View Gaussian Splatting`（cs.CV, cs.LG）：Novel view synthesis from sparse-view inputs poses a significant challenge in 3D computer vision, particularly for achieving high-quality scene reconstructions with limited viewpoints. We introduce TWINGS, a framework that enhances 3D Gaussian Splatting (3DGS) by directly addressing point sparsity. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22072	SF-2026-ARXIV-2605-22072	Faithful-MR1: Faithful Multimodal Reasoning via Anchoring and Reinforcing Visual Attention	pre_denominator_closure	`Faithful-MR1: Faithful Multimodal Reasoning via Anchoring and Reinforcing Visual Attention`（cs.CL, cs.CV）：Reinforcement learning with verifiable rewards (RLVR) has emerged as a promising paradigm for advancing complex reasoning in large language models, and recent work extends RLVR to multimodal large language models (MLLMs). This transfer, however, surfaces a faithfulness challenge: faithful perception of task-relevant visual evidence and faithful use of that evidence during reasoning, leading to unsatisfactory gains on multimodal benchmarks. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22073	SF-2026-ARXIV-2605-22073	BRIDGE: Behavior-Guided Residual Integration with Dual-Frequency Graph Evidence	pre_denominator_closure	`BRIDGE: Behavior-Guided Residual Integration with Dual-Frequency Graph Evidence`（cs.IR）：Multimodal recommendation improves item representations by combining visual, textual, and collaborative signals, but stronger cross-view alignment does not always improve ranking. Our diagnostics on Amazon Baby show that direct consistency has an effective range: moderate alignment helps, while stronger alignment suppresses recommendation-specific variation. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22074	SF-2026-ARXIV-2605-22074	From Reasoning Chains to Verifiable Subproblems: Curriculum Reinforcement Learning Enables Credit Assignment for LLM Reasoning	retained	We introduce SCRL (Subproblem Curriculum Reinforcement Learning), a curriculum RL framework that derives verifiable subproblems from reference reasoning chains and fixes the final subproblem as the original problem.	deep_complete	accessible	TRAIN-RLHF	8	Integrate	retain_reconfirmed
2605.22075	SF-2026-ARXIV-2605-22075	Can Breath Biomarkers Causally Influence Blood Glucose? Investigating VOC-Mediated Modulation in Diabetes	pre_denominator_closure	`Can Breath Biomarkers Causally Influence Blood Glucose? Investigating VOC-Mediated Modulation in Diabetes`（cs.LG, q-bio.QM）：Diabetes is a global health burden, and early detection is critical for timely intervention. This study explores a non-invasive, data-driven framework to identify individuals at risk of diabetes using Volatile Organic Compounds (VOCs) and lifestyle variables. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22078	SF-2026-ARXIV-2605-22078	Enhancing Visual Token Representations for Video Large Language Models via Training-Free Spatial-Temporal Pooling and Gridding	pre_denominator_closure	`Enhancing Visual Token Representations for Video Large Language Models via Training-Free Spatial-Temporal Pooling and Gridding`（cs.AI, cs.CV）：Recent advances in Multimodal Large Language Models (MLLMs) have significantly advanced video understanding tasks, yet challenges remain in efficiently compressing visual tokens while preserving spatiotemporal interactions. Existing methods, such as LLaVA family, utilize simplistic pooling or interpolation techniques that overlook the intricate dynamics of visual tokens. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22079	SF-2026-ARXIV-2605-22079	Ishigaki-IDS-Bench: A Benchmark for Generating Information Delivery Specification from BIM Information Requirements	pre_denominator_closure	`Ishigaki-IDS-Bench: A Benchmark for Generating Information Delivery Specification from BIM Information Requirements`（cs.CL）：Building Information Modeling (BIM) projects increasingly use Information Delivery Specification (IDS) to formalize information requirements in a machine-checkable XML format. Because IDS conditions are grounded in the Industry Foundation Classes (IFC) vocabulary, authoring them requires expertise in IFC concepts, validation tools, and property set conventions. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22080	SF-2026-ARXIV-2605-22080	JMed48k: A Multi-Profession Japanese Medical Licensing Benchmark for Vision-Language Model Evaluation	pre_denominator_closure	`JMed48k: A Multi-Profession Japanese Medical Licensing Benchmark for Vision-Language Model Evaluation`（cs.AI, cs.CV）：We introduce JMed48k, a multi-profession Japanese healthcare licensing benchmark for evaluating vision-language models. Built from official PDF materials released by the Japanese Ministry of Health, Labour and Welfare, JMed48k contains 48,862 exam questions and 20,142 images from 11 national licensing examinations between 2005 and 2025, with visual content annotated under an 8-type taxonomy. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22081	SF-2026-ARXIV-2605-22081	ArabDiscrim: A Decade-Long Arabic Facebook Corpus on Racism and Discrimination	pre_denominator_closure	`ArabDiscrim: A Decade-Long Arabic Facebook Corpus on Racism and Discrimination`（cs.CL）：We present ArabDiscrim, a decade-long lexical resource and corpus of 293K public Arabic Facebook posts (2014--2024) discussing racism and discrimination. Unlike existing Twitter-centric datasets, ArabDiscrim integrates platform-native engagement signals, including reactions, shares, comments, and page metadata, enabling joint analysis of language and audience response. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22082	SF-2026-ARXIV-2605-22082	CoRMA: Contrastive RMA for Contact-Rich Meta-Adaptation	pre_denominator_closure	`CoRMA: Contrastive RMA for Contact-Rich Meta-Adaptation`（cs.LG, cs.RO）：We present CoRMA(Contrastive Robotic Motor Adaptation), a context-based meta-adaptation framework that modifies RMA for force-dominant assembly. CoRMA replaces raw simulator-parameter adaptation with a compact 6D simulator-only semantic contact context describing contact onset, lateral engagement, guided transition, contact direction, and jamming. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22083	SF-2026-ARXIV-2605-22083	RobustSpeechFlow: Learning Robust Text-to-Speech Trajectories via Augmentation-based Contrastive Flow Matching	pre_denominator_closure	`RobustSpeechFlow: Learning Robust Text-to-Speech Trajectories via Augmentation-based Contrastive Flow Matching`（cs.LG, cs.SD, eess.AS）：While flow-matching text-to-speech (TTS) achieves strong zero-shot speaker similarity and naturalness, it remains susceptible to content fidelity issues, particularly skip and repeat errors from imperfect alignment. We propose RobustSpeechFlow, a training strategy that improves alignment robustness by extending contrastive flow matching with length-preserving repeat and skip latent augmentations. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22086	SF-2026-ARXIV-2605-22086	GenHAR: Generalizing Cross-domain Human Activity Recognition for Last-mile Delivery	pre_denominator_closure	`GenHAR: Generalizing Cross-domain Human Activity Recognition for Last-mile Delivery`（cs.CV）：Human Activity Recognition (HAR) has shown remarkable effectiveness in various applications, such as smart healthcare and intelligent manufacturing. However, a major challenge faced by HAR is the distribution shift across different sensor data domains, which often leads to decreased performance when deployed for real-world applications. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22087	SF-2026-ARXIV-2605-22087	Automated Repair of TEE Partitioning Issues via DSL-Guided and LLM-Assisted Patching	pre_denominator_closure	`Automated Repair of TEE Partitioning Issues via DSL-Guided and LLM-Assisted Patching`（cs.CR, cs.SE）：Trusted Execution Environments (TEEs) provide hardware-based isolation to protect sensitive data and computations from potentially compromised operating systems (OS). However, TEE applications inevitably interact with the untrusted OS through SDK interfaces, and improper partitioning can introduce severe vulnerabilities such as data leakage and code injection. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22089	SF-2026-ARXIV-2605-22089	LVDrive: Latent Visual Representation Enhanced Vision-Language-Action Autonomous Driving Model	pre_denominator_closure	`LVDrive: Latent Visual Representation Enhanced Vision-Language-Action Autonomous Driving Model`（cs.AI, cs.CV）：Vision-Language-Action (VLA) models have emerged as a promising framework for end-to-end autonomous driving. However, existing VLAs typically rely on sparse action supervision, which underutilizes their powerful scene understanding and reasoning capabilities. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22090	SF-2026-ARXIV-2605-22090	A Camera-Cooperative ISAC Framework for Multimodal Non-Cooperative UAVs Sensing	pre_denominator_closure	`A Camera-Cooperative ISAC Framework for Multimodal Non-Cooperative UAVs Sensing`（cs.AI）：The detection of non-cooperative unmanned aerial vehicles (UAVs) presents significant challenges for Integrated Sensing and Communication (ISAC) systems due to the inherent limitations of single-modal perception and the competition for shared communication and sensing resources. To address these challenges, this paper proposes a novel Camera-Cooperative ISAC (CC-ISAC) framework that employs multimodal sensing to enable efficient UAV beam steering and tracking. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22092	SF-2026-ARXIV-2605-22092	Astragalus: Automatic Configuration Repair for Production Networks	pre_denominator_closure	`Astragalus: Automatic Configuration Repair for Production Networks`（cs.NI, cs.SE）：Network configurations are prone to errors, which can lead to catastrophic service outages. A tool that can achieve automatic configuration repair (ACR) is highly desired by operators. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22093	SF-2026-ARXIV-2605-22093	Knowledge Graph Re-engineering Along the Ontological Continuum (extended version)	pre_denominator_closure	`Knowledge Graph Re-engineering Along the Ontological Continuum (extended version)`（cs.AI）：Knowledge graphs have become the primary vehicle for data integration and are critical to the success of modern AI, but the diversity of KG modelling practices, from lightweight vocabularies to richly axiomatised ontologies, makes integration and reuse expensive and brittle. This challenge is particularly acute in neuro-symbolic AI, where bridging neural and symbolic components depends on the ability to reengineer KGs to fit new requirements; GenAI now offers unprecedented automation capability, but without a principled understanding of the KG space, such automation remains conceptually ungrounded. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22095	SF-2026-ARXIV-2605-22095	Not Yet: Humans Outperform LLMs in a Colonel Blotto Tournament	pre_denominator_closure	`Not Yet: Humans Outperform LLMs in a Colonel Blotto Tournament`（cs.AI, cs.GT, cs.HC, econ.GN）：The emergence of large language models (LLMs) has spurred economists to study how humans and LLMs behave in strategic settings. We organized a series of round-robin tournaments in the Colonel Blotto game. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22096	SF-2026-ARXIV-2605-22096	VISTA: Validation-Guided Integration of Spatial and Temporal Foundation Models with Anatomical Decoding for Rare-Pathology VCE Event Detection -- after competition results	pre_denominator_closure	`VISTA: Validation-Guided Integration of Spatial and Temporal Foundation Models with Anatomical Decoding for Rare-Pathology VCE Event Detection -- after competition results`（cs.CV）：Capsule endoscopy event detection is challenging because clinically relevant findings are sparse, visually heterogeneous, and evaluated at the event level rather than by frame accuracy. We propose VISTA, a metric-aligned multi-backbone framework for the RAREVISION task. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22097	SF-2026-ARXIV-2605-22097	Q-PhotoNAS: Hybrid Quantum Neural Architecture Search Framework on Photonic Devices	pre_denominator_closure	`Q-PhotoNAS: Hybrid Quantum Neural Architecture Search Framework on Photonic Devices`（cs.LG, quant-ph）：Photonic quantum computing is a promising platform for scalable quantum machine learning, but designing effective hybrid architectures remains challenging under hardware and optimization constraints. Existing approaches rely on manually tuned architectures that fail to account for the collaboration between classical preprocessing, phase encoding, and photonic circuit structure, limiting both accuracy and hardware compatibility. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22098	SF-2026-ARXIV-2605-22098	TextTeacher: What Can Language Teach About Images?	pre_denominator_closure	`TextTeacher: What Can Language Teach About Images?`（Secondary, cs.AI, cs.CV, cs.LG）：The platonic representation hypothesis suggests that sufficiently large models converge to a shared representation geometry, even across modalities. Motivated by this, we ask: Can the semantic knowledge of a language model efficiently improve a vision model? 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22099	SF-2026-ARXIV-2605-22099	A Comparative Study of Language Models for Khmer Retrieval-Augmented Question Answering	pre_denominator_closure	`A Comparative Study of Language Models for Khmer Retrieval-Augmented Question Answering`（cs.CL）：Retrieval-Augmented Generation (RAG) has emerged as a promising paradigm for grounding large language model (LLM) outputs in retrieved evidence, thereby reducing hallucination and improving factual accuracy. Its efficacy, however, remains largely unexamined for low-resource, non-Latin-script languages such as Khmer. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22100	SF-2026-ARXIV-2605-22100	MPDocBench-Parse: Benchmarking Practical Multi-page Document Parsing	pre_denominator_closure	`MPDocBench-Parse: Benchmarking Practical Multi-page Document Parsing`（cs.AI）：Document parsing converts visually rich documents into machine-readable structured representations, forming a crucial foundation for information systems. Although many benchmarks have been proposed for document parsing, they remain inadequate for realistic scenarios. 其贡献是特定数据/评测资产；未改变通用 evaluation contract、release gate 或运行时控制面。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22102	SF-2026-ARXIV-2605-22102	ExComm: Exploration-Stage Communication for Error-Resilient Agentic Test-Time Scaling	retained	We propose ExComm, a communication protocol for exploration-stage agentic test-time scaling.	deep_complete	accessible	AGENT-MULTI-AGENT	8	No Change — Existing Coverage	false_negative_recovered
2605.22104	SF-2026-ARXIV-2605-22104	OPERA: An Agent for Image Restoration with End-to-End Joint Planning-Execution Optimization	pre_denominator_closure	`OPERA: An Agent for Image Restoration with End-to-End Joint Planning-Execution Optimization`（cs.CV）：Real-world image restoration is challenging due to complex and interacting mixed degradations. Recent agent-based approaches address this problem by composing multiple task-specific restoration tools. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22106	SF-2026-ARXIV-2605-22106	ArborKV: Structure-Aware KV Cache Management for Scaling Tree-based LLM Reasoning	retained	Motivated by this, we propose ArborKV, a structure-aware eviction framework that couples a lightweight value estimator with a tree-aware allocation policy, and performs purely token-extractive eviction with lazy rehydration to support revisits.	deep_complete	accessible	INFER-KV-CACHE	9	No Change — Existing Coverage	retain_reconfirmed
2605.22109	SF-2026-ARXIV-2605-22109	Perception or Prejudice: Can MLLMs Go Beyond First Impressions of Personality?	pre_denominator_closure	`Perception or Prejudice: Can MLLMs Go Beyond First Impressions of Personality?`（cs.AI, cs.CV, cs.CY）：Multimodal Large Language Models (MLLMs) are increasingly deployed in human-facing roles where personality perception is critical, yet existing benchmarks evaluate this capability solely on numerical Big Five score prediction, leaving open whether models truly perceive personality through behavioral understanding or merely prejudge through superficial pattern matching. We address this gap with three contributions. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22111	SF-2026-ARXIV-2605-22111	Aerodynamic force reconstruction using physics-informed Gaussian processes	pre_denominator_closure	`Aerodynamic force reconstruction using physics-informed Gaussian processes`（cs.CE, cs.LG, stat.ML）：Accurate modeling of aerodynamic loads is essential for understanding and predicting the responses of complex structural systems. However, these models often rely on simplifications of the true physical forces, introducing assumptions that can limit their accuracy. 结果集中在模型/任务局部精度，未建立训练、推理、平台或 Agent 的长期系统契约变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22112	SF-2026-ARXIV-2605-22112	Self-Supervised ConvLSTM for Fermi Large Area Telescope Transient Detection	pre_denominator_closure	`Self-Supervised ConvLSTM for Fermi Large Area Telescope Transient Detection`（astro-ph.HE, astro-ph.IM, cs.LG）：We present a framework for detecting transient gamma-ray phenomena in a controlled environment by combining end-to-end simulations of the Fermi-LAT sky with self-supervised spatio-temporal deep learning. We generate a ten-year synthetic Universe with gtobssim and process the simulated events into daily all-sky maps of counts and exposure, obtaining a time-ordered sequence that mirrors the structure of Fermi-LAT observations. 该局部方法没有改变长期 state/data/control owner、evaluation/release contract 或生产 fallback。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22113	SF-2026-ARXIV-2605-22113	QT-PUF: Quantum Tunneling Leakage Based PUF for Implantable IoMT Devices	pre_denominator_closure	`QT-PUF: Quantum Tunneling Leakage Based PUF for Implantable IoMT Devices`（cs.CR）：The Internet of Medical Things (IoMT) marks a shift toward decentralized healthcare, enabling continuous monitoring and personalized care through connected wearable and implantable devices. However, ensuring the trust and integrity of these devices themselves remains a major challenge, as physical compromise or counterfeiting can directly endanger patient safety, privacy, and data integrity. 机制和证据绑定垂直领域任务，尚不能推出 AI System 的通用 data/state/control ownership 变化。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
2605.22119	SF-2026-ARXIV-2605-22119	Human Vulnerability Assessment in Cybersecurity: A Systematic Literature Review of Methods, Models, and Instruments	pre_denominator_closure	`Human Vulnerability Assessment in Cybersecurity: A Systematic Literature Review of Methods, Models, and Instruments`（cs.CR）：In cybersecurity, vulnerability assessment has typically focused on identifying and measuring vulnerabilities within digital assets and technical infrastructures. However, there is growing recognition that this approach alone is inadequate without a structured examination of the human factor, which is becoming more frequently targeted and manipulated by cyber adversaries. 该工作主要整理或主张研究方向，没有给出可迁移的系统接口、状态所有权及跨工作负载验证。若后续公开跨 workload artifact、生产控制接口或可证伪的系统级证据，则重新进入 denominator。	identity_date_closed	accessible			Rejected — Below Candidate Denominator	closure_reconfirmed
