arxiv_id	source_family_id	title	status	reason	review	access	owner	disposition	audit
2605.16836	SF-2026-ARXIV-2605-16836	HYVINT: Intensity-Driven Hypergraph Generation with Variational Embeddings	pre_denominator_closure	HYVINT: Intensity-Driven Hypergraph Generation with Variational Embeddings 的方法/主张是：To address these limitations, we propose HYVINT, an intensity-driven hypergraph generative framework. 其摘要结果或目标为：We provide generation error bounds with asymptotic convergence rates and empirically show that HYVINT achieves strong fidelity while maintaining substantial novelty and diversity on synthetic and real-world hypergraphs. 排除边界：它是领域算法、理论分析或应用证据，未显示可迁移的系统 owner、控制边界或 release/evaluation contract 变化；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16839	SF-2026-ARXIV-2605-16839	CompactAttention: Accelerating Chunked Prefill with Block-Union KV Selection	retained	CompactAttention: Accelerating Chunked Prefill with Block-Union KV Selection 提出的具体变化是：To address these limitations, we propose CompactAttention, a chunked-prefill attention mechanism based on Block-Union KV Selection. 摘要中的长期系统挑战为：chunked prefill reuses a union of selected KV blocks while preserving the dense attention owner。它可能改变 `INFER-PREFILL` 的状态、控制或证据合同，因此保留并要求 exact-v1 challenge；摘要结果“On LLaMA-3.1-8B-Instruct, CompactAttention maintains accuracy close to dense attention on the RULER benchmark while delivering up to 2.72$\times$ attention speedup at 128K context length under chunked prefill.”暂不作为最终证据。	deep_complete	accessible	INFER-PREFILL	Integrate	retain_reconfirmed
2605.16842	SF-2026-ARXIV-2605-16842	Sketch Then Paint: Hierarchical Reinforcement Learning for Diffusion Multi-Modal Large Language Models	pre_denominator_closure	Sketch Then Paint: Hierarchical Reinforcement Learning for Diffusion Multi-Modal Large Language Models 的方法/主张是：To address these issues, we propose Hierarchical Token GRPO (HT-GRPO), which integrates this hierarchy directly into the policy optimization process. 其摘要结果或目标为：Evaluations across six additional metrics confirm significant improvements in image quality, aesthetics, and human preference. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16843	SF-2026-ARXIV-2605-16843	RTI-Bench: A Structured Dataset for Indian Right-to-Information Decision Analysis	pre_denominator_closure	RTI-Bench: A Structured Dataset for Indian Right-to-Information Decision Analysis 的方法/主张是：This paper introduces RTI-Bench, a structured dataset of CIC decisions with outcome labels, exemption citations, IRAC-style reasoning components, and procedural timelines. 其摘要结果或目标为：RTI-Bench is available at https://huggingface.co/datasets/joyboseroy/rti-bench 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16844	SF-2026-ARXIV-2605-16844	Artificial Adaptive Intelligence: The Missing Stage Between Narrow and General Intelligence	pre_denominator_closure	Artificial Adaptive Intelligence: The Missing Stage Between Narrow and General Intelligence 的方法/主张是：To make the definition quantitative, we introduce an adaptivity index that measures progress along an axis orthogonal to scale, combining the fraction of hyperparameters absorbed by the system with the performance ratio against a task-specialized baseline. 其摘要结果或目标为：The thesis is that the path from ANI to AGI passes through AAI, and that naming this stage changes what we measure, what we build, and what we call a success. 排除边界：它优化特定预测/金融 workload；没有改变通用数据 lineage、在线调度或证据提交权；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16848	SF-2026-ARXIV-2605-16848	Thinking with Patterns: Breaking the Perceptual Bottleneck in Visual Planning via Pattern Induction	pre_denominator_closure	Thinking with Patterns: Breaking the Perceptual Bottleneck in Visual Planning via Pattern Induction 的方法/主张是：To tackle this challenge, we formulate TWI as a tool to gradually build and reflect an accurate internal world model. 其摘要结果或目标为：We find that the resulting training-free planning strategy enables VLMs to solve tasks that are far beyond their initial capabilities, at the cost that too many TWI operations would significantly increase the computational overhead. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16849	SF-2026-ARXIV-2605-16849	SpaceMoE: Towards Orbital General Intelligence with Distributed Mixture-of-Experts Inference	pre_denominator_closure	SpaceMoE: Towards Orbital General Intelligence with Distributed Mixture-of-Experts Inference 的方法/主张是：Then, we introduce the fundamentals and architectural evolution of SpaceMoE. 其摘要结果或目标为：Finally, we outline promising research directions for realizing scalable, efficient, and sustainable on-orbit MoE inference in future satellite networks. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16855	SF-2026-ARXIV-2605-16855	Lifelong LaCAM with Local Guidance for Lifelong MAPF	pre_denominator_closure	Lifelong LaCAM with Local Guidance for Lifelong MAPF 的方法/主张是：We propose LLLG, a Lifelong version of LaCAM enhanced with Local Guidance, which employs a receding-horizon windowed planning framework and warm-starts guidance from the previous solution at each timestep. 其摘要结果或目标为：Our method scales effectively, maintains high throughput even in compact, dense environments, and surpasses existing planners, thereby pushing the frontier of real-time, lifelong MAPF. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16857	SF-2026-ARXIV-2605-16857	Learning to Learn from Multimodal Experience	pre_denominator_closure	Learning to Learn from Multimodal Experience 的方法/主张是：In this work, we propose a new paradigm, learning to learn from multimodal experience, which shifts memory design from a predefined component to an adaptive and learnable process. 其摘要结果或目标为：Experiments demonstrate that adaptive memory design substantially enhances agent performance and generalization across multimodal tasks, highlighting the critical role of learning memory mechanisms in experience-driven learning. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16858	SF-2026-ARXIV-2605-16858	Pedestrian-Aware LLM-Driven Behavioral Planning for Autonomous Vehicles	pre_denominator_closure	Pedestrian-Aware LLM-Driven Behavioral Planning for Autonomous Vehicles 的方法/主张是：To address these limitations, we introduce a Large Language Model (LLM)-based decision-making framework for pedestrian-aware behavioral planning. 其摘要结果或目标为：Cross-behavior evaluation further shows that memory derived from turn-back interactions transfers to unseen hesitation and bidirectional crossing scenarios, achieving 82.0% and 90.0% success, respectively. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16859	SF-2026-ARXIV-2605-16859	VGGT-CD: Training-Free Robust Registration for 3D Change Detection	pre_denominator_closure	VGGT-CD: Training-Free Robust Registration for 3D Change Detection 的方法/主张是：To address these challenges, we present VGGT-CD, a training-free pipeline decoupling cross-temporal registration from dynamic-change interference. 其摘要结果或目标为：It completes registration over 6 times faster, producing high-purity 3D change maps without task-specific training. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16860	SF-2026-ARXIV-2605-16860	PhysioSeq2Seq: A Hybrid Physiological Digital Twin and Sequence-to-Sequence LSTM for Long-Horizon Glucose Forecasting in Type 1 Diabetes	pre_denominator_closure	PhysioSeq2Seq: A Hybrid Physiological Digital Twin and Sequence-to-Sequence LSTM for Long-Horizon Glucose Forecasting in Type 1 Diabetes 的方法/主张是：We propose PhysioSeq2Seq, a hybrid architecture that combines patient-specific physiological modeling with a sequence-to-sequence (Seq2Seq) LSTM. 其摘要结果或目标为：These results show that eliminating architectural feedback and injecting patient-matched physiological states is an effective and clinically meaningful strategy for long-horizon glucose forecasting in T1D. 排除边界：该结论绑定医疗/脑科学/分子领域的数据定义与任务，不改变通用训练、推理或平台 owner；领域 deployment 仍需独立临床与治理合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16861	SF-2026-ARXIV-2605-16861	Prefix-Adaptive Block Diffusion for Efficient Document Recognition	pre_denominator_closure	Prefix-Adaptive Block Diffusion for Efficient Document Recognition 的方法/主张是：We propose the Prefix-Adaptive Block Diffusion Model (PA-BDM), which replaces intra-block bidirectional denoising with causal denoising from prefix to suffix and treats the block size as a maximum candidate range rather than a fixed commitment unit. 其摘要结果或目标为：Experiments show that the 3B PA-BDM achieves higher recognition scores on several benchmarks and improves inference throughput by 71.6\% over the 2.5B MinerU-Diffusion. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16863	SF-2026-ARXIV-2605-16863	Plan First, Diffuse Later: Extrinsic Graph Guidance for Long-Horizon Diffusion Planning	pre_denominator_closure	Plan First, Diffuse Later: Extrinsic Graph Guidance for Long-Horizon Diffusion Planning 的方法/主张是：While intrinsic search improves global coherence, it comes at the cost of repeated evaluations of an already compute-heavy model. 其摘要结果或目标为：XDiffuser outperforms diffusion-based baselines on long-horizon tasks, with particularly large gains in the low-quality data regime and on unseen tasks beyond goal-reaching, including multi-agent coordination and TSP-style reasoning. 排除边界：它是生成质量或采样器的局部改进，未改变跨模态状态 owner、服务 commit 或通用生成范式的长期判断；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16864	SF-2026-ARXIV-2605-16864	Metric-Guided Feature Fusion of Visual Foundation Models for Segmentation Tasks	pre_denominator_closure	Metric-Guided Feature Fusion of Visual Foundation Models for Segmentation Tasks 的方法/主张是：In this work, we propose a metric-guided approach that effectively selects and aggregates complementary features from different VFMs based on explicit assessment scores. 其摘要结果或目标为：The code is available at {https://github.com/gyc-code/metric-guided-fusion}. 排除边界：它是特定感知数据集/网络的局部方法，未给出跨 workload 的表示身份、runtime lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16865	SF-2026-ARXIV-2605-16865	MixSD: Mixed Contextual Self-Distillation for Knowledge Injection	pre_denominator_closure	MixSD: Mixed Contextual Self-Distillation for Knowledge Injection 的方法/主张是：To address this problem, we propose MixSD, a simple external-teacher-free method for distribution-aligned knowledge injection. 其摘要结果或目标为：These results suggest that aligning supervision with the model's native generation distribution is a simple and effective principle for knowledge injection that mitigates catastrophic forgetting. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16867	SF-2026-ARXIV-2605-16867	GoodServe: Towards High-Goodput Serving of Agentic LLM Inferences over Heterogeneous Resources	retained	In this paper, we propose GoodServe, a goodput-optimized serving system for agentic inferences over heterogeneous resources.	deep_complete	accessible	INFER-SCHEDULING	No Change — Existing Coverage	false_negative_recovered
2605.16870	SF-2026-ARXIV-2605-16870	SSTL: Self-Sensing Tendon Loop for Hysteresis Modeling and Compensation in Tendon-Sheath Mechanisms	pre_denominator_closure	SSTL: Self-Sensing Tendon Loop for Hysteresis Modeling and Compensation in Tendon-Sheath Mechanisms 的方法/主张是：We validate the proposed method by tracking actuation tendon tension under three different insertion tube configurations. 其摘要结果或目标为：Across sinusoidal and random trajectories, the proposed method reduces average RMSE by 88.1% compared with the uncompensated baseline, achieving 97.8% of the performance of direct identification, which requires direct measurement of the input and output tension profile of the actuation TSM. 排除边界：它是特定感知数据集/网络的局部方法，未给出跨 workload 的表示身份、runtime lifecycle 或 release contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16871	SF-2026-ARXIV-2605-16871	SADP: Subgoal-Aware Diffusion Policy for Long-Horizon Manipulation Learned from Foundation Model Generated Demonstrations	pre_denominator_closure	SADP: Subgoal-Aware Diffusion Policy for Long-Horizon Manipulation Learned from Foundation Model Generated Demonstrations 的方法/主张是：To address this issue, this paper proposes Subgoal-Aware Diffusion Policy (SADP), a framework that leverages foundation models to autonomously generate subgoal-annotated demonstrations and trains diffusion policies on these datasets. 其摘要结果或目标为：These results show that explicit subgoal progression can be incorporated into a diffusion policy without degrading task-level performance. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16872	SF-2026-ARXIV-2605-16872	Some[Body] Must Receive That Pain for Agent Accountability	pre_denominator_closure	Some[Body] Must Receive That Pain for Agent Accountability 的方法/主张是：This creates a problem we call \emph{consequence reception}: harm occurs, the producing system is identified, yet no continuing agent receives consequences in a way that changes future behavior. 其摘要结果或目标为：\emph{If some body does not receive the pain by design, some body will receive it by default.} 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16873	SF-2026-ARXIV-2605-16873	HAD: Hallucination-Aware Diffusion Priors for 3D Reconstruction	pre_denominator_closure	HAD: Hallucination-Aware Diffusion Priors for 3D Reconstruction 的方法/主张是：To address this challenge, we propose Hallucination-Aware Diffusion prior (HAD), which estimates pixel-wise hallucination score maps for augmented images by leveraging multi-view reasoning capabilities from a feedforward novel view synthesis (NVS) network pre-trained on large-scale 3D data. 其摘要结果或目标为：We show that our method substantially reduces hallucination artifacts in diffusion-assisted 3D reconstruction, thereby achieving state-of-the-art performance across multiple benchmarks on novel view synthesis. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16874	SF-2026-ARXIV-2605-16874	Reasoning Can Be Restored by Correcting a Few Decision Tokens	pre_denominator_closure	Reasoning Can Be Restored by Correcting a Few Decision Tokens 的方法/主张是：Building on these findings, we propose disagreement-guided token intervention, a simple inference-time delegation scheme that performs a one-token takeover by the reasoning model only at high-disagreement positions and immediately switches back to the base model. 其摘要结果或目标为：Across benchmarks, we find that the reasoning advantage is highly sparse and concentrates on a small set of early, planning-related decision tokens. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16877	SF-2026-ARXIV-2605-16877	Zero-Shot Faithful Textual Explanations via Directional-Derivative Influence on Predictions	pre_denominator_closure	Zero-Shot Faithful Textual Explanations via Directional-Derivative Influence on Predictions 的方法/主张是：To address this, we propose FaithTrace. 其摘要结果或目标为：Moreover, we extend this influence score into quantitative evaluation metrics, helping fill the gap in faithfulness evaluation for textual explanations. 排除边界：它是领域算法、理论分析或应用证据，未显示可迁移的系统 owner、控制边界或 release/evaluation contract 变化；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16878	SF-2026-ARXIV-2605-16878	Speaker-Disentangled Remote Speech Detection of Asthma and COPD Exacerbations	pre_denominator_closure	Speaker-Disentangled Remote Speech Detection of Asthma and COPD Exacerbations 的方法/主张是：We propose an adversarial learning architecture that disentangles pathology-related acoustic patterns from speaker-identifiable attributes. 其摘要结果或目标为：On the TACTICAS dataset, our method outperforms the single-task baseline across both tasks. 排除边界：该结论绑定医疗/脑科学/分子领域的数据定义与任务，不改变通用训练、推理或平台 owner；领域 deployment 仍需独立临床与治理合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16879	SF-2026-ARXIV-2605-16879	Towards Generalized Image Manipulation Localization via Score-based Model	pre_denominator_closure	Towards Generalized Image Manipulation Localization via Score-based Model 的方法/主张是：To address this, we propose DiffIML, a novel framework that introduces score-based generative modeling to IML. 其摘要结果或目标为：Extensive experiments of two distinct protocols on eight non-generative and three generative benchmarks demonstrate that DiffIML consistently outperforms state-of-the-art methods, yielding remarkable generalization improvements on diverse unseen datasets. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16880	SF-2026-ARXIV-2605-16880	Virtual Nodes Guided Dynamic Graph Neural Network for Brain Tumor Segmentation with Missing Modalities	pre_denominator_closure	Virtual Nodes Guided Dynamic Graph Neural Network for Brain Tumor Segmentation with Missing Modalities 的方法/主张是：In this work, we propose a graph-based one-stage framework for robust brain tumor segmentation with missing modalities. 其摘要结果或目标为：Extensive experiments on the BRATS-2018 and BRATS-2020 datasets demonstrate that our method outperforms the state-of-the-art methods on almost all subsets of incomplete modalities. 排除边界：该结论绑定医疗/脑科学/分子领域的数据定义与任务，不改变通用训练、推理或平台 owner；领域 deployment 仍需独立临床与治理合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16881	SF-2026-ARXIV-2605-16881	PaliBench: A Multi-Reference Blueprint for Classical Language Translation Benchmarks	pre_denominator_closure	PaliBench: A Multi-Reference Blueprint for Classical Language Translation Benchmarks 的方法/主张是：This article introduces PaliBench, both a benchmark for Pali-to-English translation and a reusable method for constructing multi-reference translation benchmarks for classical languages. 其摘要结果或目标为：The broader contribution is methodological: PaliBench shows how existing scholarly translations can be transformed into evaluation infrastructure for interpretive textual traditions without treating any single translation as definitive. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16882	SF-2026-ARXIV-2605-16882	E-PMQ: Expert-Guided Post-Merge Quantization with Merged-Weight Anchoring	pre_denominator_closure	E-PMQ: Expert-Guided Post-Merge Quantization with Merged-Weight Anchoring 的方法/主张是：We formulate this setting as Post-Merge Quantization (PMQ). 其摘要结果或目标为：These results demonstrate that E-PMQ enables effective post-merge quantization and low-bit deployment. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16883	SF-2026-ARXIV-2605-16883	SE-GA: Memory-Augmented Self-Evolution for GUI Agents	pre_denominator_closure	SE-GA: Memory-Augmented Self-Evolution for GUI Agents 的方法/主张是：To ensure continuous learning, we introduce Memory-Augmented Self-Evolution (MASE), which is a training pipeline that adopts the data collected by TTME to stabilize and enhance the agent's foundational policy. 其摘要结果或目标为：Open source code: https://github.com/jinshilong-dev/SE-GA 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16887	SF-2026-ARXIV-2605-16887	Mind the Gap: Learning Modality-Agnostic Representations with a Cross-Modality UNet	pre_denominator_closure	Mind the Gap: Learning Modality-Agnostic Representations with a Cross-Modality UNet 的方法/主张是：For cross-modality matching, we propose MarrNet where cmUNet is connected to a standard feature extraction network which takes as inputs the modality-agnostic representations and outputs similarity scores for matching. 其摘要结果或目标为：We show that robustness to occlusions can be an indicator of whether a method can well bridge the modality gap. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16889	SF-2026-ARXIV-2605-16889	Controlling Decision Drift in Multimodal Sentiment Analysis with Missing Modalities	pre_denominator_closure	Controlling Decision Drift in Multimodal Sentiment Analysis with Missing Modalities 的方法/主张是：To address these challenges, we propose a two-level reference alignment framework. 其摘要结果或目标为：As a result, the framework maintains stable and reliable sentiment predictions under diverse missing-modality patterns. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16891	SF-2026-ARXIV-2605-16891	Tensor Channel Equivariant Graph Neural Networks for Molecular Polarizability Prediction	pre_denominator_closure	Tensor Channel Equivariant Graph Neural Networks for Molecular Polarizability Prediction 的方法/主张是：We introduce a tensor-channel equivariant graph neural network for direct prediction of molecular polarizability tensors. 其摘要结果或目标为：Overall, our results show that for structured tensor-valued targets, propagating target-aligned tensor features can outperform both readout-only tensor construction and a more general higher-order equivariant model in the present training setting. 排除边界：它提供局部训练/适配技巧，但没有重定义 dataset/objective/checkpoint/runtime 之间的长期所有权合同；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16892	SF-2026-ARXIV-2605-16892	DriveSafe: A Framework for Risk Detection and Safety Suggestions in Driving Scenarios	pre_denominator_closure	DriveSafe: A Framework for Risk Detection and Safety Suggestions in Driving Scenarios 的方法/主张是：To address this gap, we propose DriveSafe, a framework for risk-aware scene understanding that leverages structured natural language descriptions. 其摘要结果或目标为：Project page: https://cvit.iiit.ac.in/ research/projects/cvit-projects/drivesafe 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16893	SF-2026-ARXIV-2605-16893	NGM: A Plug-and-Play Training-Free Memory Module for LLMs	pre_denominator_closure	NGM: A Plug-and-Play Training-Free Memory Module for LLMs 的方法/主张是：To address this, we propose N-gram Memory (NGM), a training-free, plug-and-play module composed of a Causal N-Gram Encoder and a Cosine-Gated Memory Injector. 其摘要结果或目标为：Moreover, NGM also improves performance in multimodal benchmarks (e.g., MMStar +1.53 on Qwen3-VL-2B). 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16894	SF-2026-ARXIV-2605-16894	Beyond Safety Filtering: Control Barrier Function-Informed Reinforcement Learning for Connected and Automated Vehicles	pre_denominator_closure	Beyond Safety Filtering: Control Barrier Function-Informed Reinforcement Learning for Connected and Automated Vehicles 的方法/主张是：We propose a Control Barrier Function (CBF)-informed reward design for Multi-Agent RL (MARL) that converts CBF constraint values under joint MARL actions into a reward signal that explicitly guides safe learning. 其摘要结果或目标为：Code for reproducing the experimental results and a video demonstration are available at https://github.com/bassamlab/SigmaRL. 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16895	SF-2026-ARXIV-2605-16895	The Alpha Illusion: Reported Alpha from LLM Trading Agents Should Not Be Treated as Deployment Evidence	pre_denominator_closure	`The Alpha Illusion: Reported Alpha from LLM Trading Agents Should Not Be Treated as Deployment Evidence`：the trading-agent deployment critique is bound to alpha, costs and market assumptions; its general evidence caution is already owned by Ch66 and adds no new AI-System contract；因此作为 named false-positive 在分母前闭合。	identity_date_closed	accessible_metadata	PLATFORM-EVALUATION-SYSTEM	Rejected — Below Candidate Denominator	false_positive_removed
2605.16896	SF-2026-ARXIV-2605-16896	JSPG: Dynamic Dictionary Filtering via Joint Semantic-Pinyin-Glyph Retrieval for Chinese Contextual ASR	pre_denominator_closure	JSPG: Dynamic Dictionary Filtering via Joint Semantic-Pinyin-Glyph Retrieval for Chinese Contextual ASR 的方法/主张是：To resolve this, we propose a filtering framework that jointly integrates Semantic, Pinyin, and Glyph features (JSPG). 其摘要结果或目标为：Experiments on the Aishell-1 and RWCS-NER datasets demonstrate that JSPG significantly outperforms single-feature baselines. 排除边界：它增加任务/数据切片，但摘要未显示新的可复算 evaluation object、版本身份或部署 gate，故不进入长期系统分母；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
2605.16897	SF-2026-ARXIV-2605-16897	Escape from Callback Hell! A New Programming Paradigm for Network Simulation	pre_denominator_closure	"Escape from Callback Hell! A New Programming Paradigm for Network Simulation 的方法/主张是：To enable more efficient development of network simulation and facilitate the rapid evaluation and evolution of network functions, we propose a novel development paradigm for network simulation named ``CoDES"" (\textbf{Co}routine-based \textbf{DES}). 其摘要结果或目标为：To enable more efficient development of network simulation and facilitate the rapid evaluation and evolution of network functions, we propose a novel development paradigm for network simulation named ``CoDES"" (\textbf{Co}routine-based \textbf{DES}). 排除边界：它属于 Agent 局部能力或应用方案；摘要尚未形成新的 authority、durable state、effect commit 或 failure-recovery contract；因此在 Candidate Denominator 前闭合，但保留 identity 供独立 false-negative audit 重开。"	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator	closure_reconfirmed
